region_id,region_name,storm_id,storm_name,year,basin,timestamp,lat,lon,distance_km,wind_kts,pressure_mb
puerto-rico,Puerto Rico,2002255N26273,HANNA,2002,NA,2002-09-15 12:00:00,33,-85,2463.87,20,1014
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-14 18:00:00,10,-60.5,1125.18,25,1009
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-14 21:00:00,10.0856,-61.4549,1060.29,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-15 00:00:00,10.2,-62.4,999.52,25,1009
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-15 03:00:00,10.3696,-63.3352,940.71,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-15 06:00:00,10.6,-64.3,882.50,25,1009
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-15 09:00:00,10.8473,-65.3355,830.92,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-15 12:00:00,11.2,-66.4,780.94,25,1009
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-15 15:00:00,11.6523,-67.4583,736.31,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-15 18:00:00,12.3,-68.5,689.47,25,1009
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-15 21:00:00,13.2725,-69.5512,634.90,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-16 00:00:00,14.2,-70.5,611.62,20,1009
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-16 03:00:00,14.7043,-71.2536,632.53,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-16 06:00:00,15,-71.9,669.52,20,1008
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-16 09:00:00,15.2947,-72.5577,713.75,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-16 12:00:00,15.5,-73.2,765.59,20,1008
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-16 15:00:00,15.6301,-73.8876,827.90,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-16 18:00:00,15.7,-74.5,886.62,20,1008
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-16 21:00:00,15.7647,-74.9376,928.59,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-17 00:00:00,15.8,-75.3,964.29,25,1008
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-17 03:00:00,15.8,-75.7076,1005.97,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-17 06:00:00,15.8,-76.1,1046.22,25,1008
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-17 09:00:00,15.8199,-76.4651,1083.16,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-17 12:00:00,15.9,-76.8,1115.38,30,1008
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-17 15:00:00,16.0775,-77.1299,1144.73,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-17 18:00:00,16.3,-77.4,1167.36,30,1006
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-17 21:00:00,16.4999,-77.5651,1180.17,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-18 00:00:00,16.7,-77.7,1190.31,30,1006
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-18 03:00:00,16.885,-77.8926,1207.22,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-18 06:00:00,17.1,-78.1,1225.66,35,1006
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-18 09:00:00,17.355,-78.3224,1245.71,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-18 12:00:00,17.7,-78.5,1260.89,40,1004
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-18 15:00:00,18.1999,-78.5279,1260.72,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-18 18:00:00,18.7,-78.6,1267.60,45,1001
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-18 21:00:00,19.0449,-78.875,1297.39,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-19 00:00:00,19.3,-79.3,1343.25,50,998
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-19 03:00:00,19.5304,-79.8649,1403.91,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-19 06:00:00,19.7,-80.4,1461.13,50,990
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-19 09:00:00,19.7921,-80.6729,1490.38,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-19 12:00:00,19.9,-80.9,1515.01,60,990
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-19 15:00:00,20.1426,-81.2922,1558.20,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-19 18:00:00,20.4,-81.7,1603.40,65,983
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-19 21:00:00,20.5573,-82.0078,1637.19,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-20 00:00:00,20.7,-82.3,1669.23,75,979
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-20 03:00:00,20.8926,-82.6575,1708.74,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-20 06:00:00,21.1,-83,1746.99,90,967
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-20 09:00:00,21.3074,-83.2651,1777.40,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-20 12:00:00,21.5,-83.5,1804.60,85,966
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-20 15:00:00,21.6466,-83.7807,1835.78,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-20 18:00:00,21.8,-84,1860.84,75,965
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-20 21:00:00,22,-84.1,1874.70,75,964
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-21 00:00:00,22.1,-84.3,1896.91,75,964
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-21 03:00:00,22.2342,-84.6656,1936.58,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-21 06:00:00,22.3,-85.1,1981.87,85,964
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-21 09:00:00,22.1725,-85.4879,2018.91,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-21 12:00:00,22,-85.8,2047.76,100,955
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-21 15:00:00,21.9123,-85.9724,2063.97,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-21 18:00:00,21.9,-86.1,2076.82,110,946
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-21 21:00:00,21.9998,-86.2548,2094.17,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-22 00:00:00,22.1,-86.5,2120.75,110,947
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-22 03:00:00,22.0727,-86.9202,2163.21,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-22 06:00:00,22,-87.4,2211.19,110,936
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-22 09:00:00,21.9649,-87.8149,2253.18,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-22 12:00:00,21.9,-88.2,2291.80,110,934
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-22 15:00:00,21.7942,-88.5464,2326.09,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-22 18:00:00,21.6,-88.9,2360.36,110,935
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-22 21:00:00,21.3,-89.3,2398.89,110,936
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-23 00:00:00,21,-89.4,2407.02,100,950
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-23 03:00:00,20.7864,-89.5136,2417.52,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-23 06:00:00,20.6,-89.6,2425.58,70,952
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-23 09:00:00,20.305,-89.6299,2427.59,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-23 12:00:00,20.1,-89.6,2423.95,60,960
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-23 15:00:00,20.1475,-89.5076,2414.41,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-23 18:00:00,20.3,-89.4,2403.60,50,968
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-23 21:00:00,20.3775,-89.3201,2395.54,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-24 00:00:00,20.5,-89.3,2393.93,35,980
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-24 03:00:00,20.7125,-89.3775,2402.99,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-24 06:00:00,21,-89.5,2417.38,45,985
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-24 09:00:00,21.3575,-89.6074,2431.11,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-24 12:00:00,21.7,-89.7,2443.70,50,987
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-24 15:00:00,21.885,-89.7725,2453.02,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-24 18:00:00,22.1,-89.8,2458.19,50,988
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-24 21:00:00,22.49,-89.7577,2458.70,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-25 00:00:00,23,-89.7,2460.26,50,987
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-25 03:00:00,23.5774,-89.6554,2465.68,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-25 06:00:00,24.2,-89.7,2482.57,50,987
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-25 09:00:00,24.8227,-89.9343,2519.83,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-25 12:00:00,25.4,-90.2,2560.23,50,990
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-25 15:00:00,25.8499,-90.3452,2586.36,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-25 18:00:00,26.3,-90.4,2604.43,55,988
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-25 21:00:00,26.8475,-90.3654,2617.80,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-26 00:00:00,27.5,-90.3,2633.16,55,989
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-26 03:00:00,28.3225,-90.3219,2664.81,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-26 06:00:00,29.1,-90.3,2693.20,55,984
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-26 09:00:00,29.5051,-90.1076,2692.73,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-26 12:00:00,30,-89.9,2695.90,55,985
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-26 15:00:00,31.1073,-89.8787,2745.84,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-26 18:00:00,32.2,-89.8,2794.54,40,988
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-26 21:00:00,32.613,-89.5749,2798.08,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-27 00:00:00,33,-89,2773.12,20,992
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-27 03:00:00,33.7521,-87.9495,2735.35,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-27 06:00:00,35,-86.5,2709.54,20,995
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-27 09:00:00,37.0665,-84.7861,2746.78,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-27 12:00:00,39.1,-82.9,2804.47,20,998
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-27 15:00:00,40.2836,-81.1413,2821.46,0,0
puerto-rico,Puerto Rico,2002258N10300,ISIDORE,2002,NA,2002-09-27 18:00:00,40.9,-79.5,2806.55,20,999
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-17 12:00:00,32.7,-52.4,2145.13,30,1016
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-17 15:00:00,32.9626,-52.5796,2154.28,0,0
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-17 18:00:00,33.2,-52.7,2165.70,30,1015
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-17 21:00:00,33.4125,-52.7227,2181.56,0,0
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-18 00:00:00,33.7,-52.7,2206.57,30,1014
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-18 03:00:00,34.1774,-52.7517,2243.03,0,0
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-18 06:00:00,34.7,-52.7,2290.12,35,1009
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-18 09:00:00,35.0919,-52.4614,2337.42,0,0
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-18 12:00:00,35.5,-52,2399.12,35,1009
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-18 15:00:00,36.0052,-51.3245,2481.49,0,0
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-18 18:00:00,36.6,-50.5,2579.99,35,1009
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-18 21:00:00,37.2691,-49.6933,2683.27,0,0
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-19 00:00:00,38,-48.8,2796.34,35,1009
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-19 03:00:00,38.7018,-47.8706,2908.73,0,0
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-19 06:00:00,39.5,-46.7,3042.78,35,1009
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-19 09:00:00,40.4603,-45.1354,3212.65,0,0
puerto-rico,Puerto Rico,2002261N33308,JOSEPHINE,2002,NA,2002-09-19 12:00:00,41.5,-43.3,3404.08,50,1004
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-20 18:00:00,28.3,-51.8,1878.24,25,1007
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-20 21:00:00,28.7777,-51.5361,1929.22,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-21 00:00:00,29.3,-51.4,1973.17,30,1007
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-21 03:00:00,29.88,-51.4691,2005.73,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-21 06:00:00,30.4,-51.6,2031.05,35,1007
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-21 09:00:00,30.7299,-51.6375,2051.25,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-21 12:00:00,31,-51.6,2073.12,35,1007
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-21 15:00:00,31.3425,-51.4801,2106.35,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-21 18:00:00,31.7,-51.3,2145.15,40,1006
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-21 21:00:00,32.0725,-51.1076,2185.99,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-22 00:00:00,32.4,-50.9,2224.68,45,1004
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-22 03:00:00,32.6224,-50.7147,2254.06,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-22 06:00:00,32.8,-50.5,2282.19,40,1006
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-22 09:00:00,33.0226,-50.2002,2319.55,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-22 12:00:00,33.2,-49.9,2353.59,40,1006
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-22 15:00:00,33.2874,-49.6848,2375.09,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-22 18:00:00,33.3,-49.5,2389.06,40,1006
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-22 21:00:00,33.2951,-49.2473,2406.67,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-23 00:00:00,33.2,-49.1,2410.48,35,1007
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-23 03:00:00,32.9726,-49.2129,2386.33,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-23 06:00:00,32.7,-49.4,2353.65,35,1007
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-23 09:00:00,32.4925,-49.4648,2334.46,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-23 12:00:00,32.3,-49.5,2318.54,35,1005
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-23 15:00:00,32.1074,-49.5273,2303.29,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-23 18:00:00,31.9,-49.6,2283.72,40,1003
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-23 21:00:00,31.65,-49.7776,2253.46,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-24 00:00:00,31.4,-50,2219.81,40,1003
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-24 03:00:00,31.1925,-50.2074,2190.15,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-24 06:00:00,31,-50.4,2162.59,45,1000
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-24 09:00:00,30.7924,-50.5499,2137.23,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-24 12:00:00,30.6,-50.7,2112.89,50,997
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-24 15:00:00,30.4422,-50.8472,2091.07,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-24 18:00:00,30.3,-51.1,2062.19,55,994
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-24 21:00:00,30.1496,-51.5099,2020.73,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-25 00:00:00,30,-52.1,1965.76,55,994
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-25 03:00:00,29.8587,-52.9226,1894.43,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-25 06:00:00,29.7,-53.7,1826.06,55,994
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-25 09:00:00,29.499,-54.1021,1782.16,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-25 12:00:00,29.3,-54.4,1745.91,60,990
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-25 15:00:00,29.1496,-54.8046,1705.66,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-25 18:00:00,29,-55.3,1659.22,65,987
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-25 21:00:00,28.808,-55.9502,1599.07,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-26 00:00:00,28.6,-56.6,1538.28,65,987
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-26 03:00:00,28.3921,-57.0873,1488.86,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-26 06:00:00,28.2,-57.5,1445.89,70,984
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-26 09:00:00,28.0274,-57.9149,1404.59,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-26 12:00:00,27.9,-58.3,1369.27,75,982
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-26 15:00:00,27.85,-58.6722,1341.77,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-26 18:00:00,27.8,-59,1317.47,75,981
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-26 21:00:00,27.6724,-59.265,1290.37,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-27 00:00:00,27.5,-59.5,1261.14,75,980
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-27 03:00:00,27.285,-59.7576,1226.81,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-27 06:00:00,27.1,-60,1196.08,75,982
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-27 09:00:00,27.0349,-60.2073,1178.29,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-27 12:00:00,27,-60.4,1164.24,75,982
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-27 15:00:00,26.9149,-60.5849,1146.14,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-27 18:00:00,26.8,-60.8,1123.73,70,984
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-27 21:00:00,26.6498,-61.0625,1095.58,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-28 00:00:00,26.5,-61.4,1063.76,70,984
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-28 03:00:00,26.3627,-61.8502,1028.02,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-28 06:00:00,26.3,-62.3,1000.74,65,987
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-28 09:00:00,26.3699,-62.6447,992.68,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-28 12:00:00,26.5,-62.9,995.55,60,990
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-28 15:00:00,26.5848,-63.0577,998.24,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-28 18:00:00,26.7,-63.2,1004.97,50,997
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-28 21:00:00,26.9074,-63.4198,1019.13,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-29 00:00:00,27.1,-63.7,1030.77,45,1000
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-29 03:00:00,27.1427,-64.0653,1025.23,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-29 06:00:00,27.2,-64.4,1023.32,40,1002
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-29 09:00:00,27.4274,-64.6024,1043.73,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-29 12:00:00,27.7,-64.7,1071.59,40,1002
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-29 15:00:00,27.8925,-64.7301,1092.09,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-29 18:00:00,28.1,-64.7,1115.32,40,1002
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-29 21:00:00,28.4,-64.6427,1149.14,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-30 00:00:00,28.7,-64.6,1182.71,40,1002
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-30 03:00:00,28.9523,-64.5824,1210.62,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-30 06:00:00,29.1,-64.7,1224.86,35,1003
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-30 09:00:00,29.1698,-65.0163,1227.92,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-30 12:00:00,29,-65.5,1203.70,35,1004
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-30 15:00:00,28.3633,-66.1556,1128.66,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-30 18:00:00,27.8,-66.7,1065.22,30,1005
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-09-30 21:00:00,27.8871,-66.8389,1075.14,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-10-01 00:00:00,28.2,-66.8,1109.84,30,1005
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-10-01 03:00:00,28.38,-66.7776,1129.81,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-10-01 06:00:00,28.5,-66.8,1143.19,30,1008
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-10-01 09:00:00,28.5226,-66.9775,1146.19,0,0
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-10-01 12:00:00,28.5,-67.2,1144.68,35,1005
puerto-rico,Puerto Rico,2002264N28308,KYLE,2002,NA,2002-10-01 15:00:00,28.5075,-67.365,1146.55,0,0
