SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_miami_km,impact_next30,distance_km_poly,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,year,month,nino34,amo
1987282N15277,FLOYD,1987-10-09 21:00:00,14.2,-81.9, , ,,1987,87,1297.8781771499832,0,1069.80378205601,28.188064575195312,-0.7075405120849609,28.90202522277832,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-10 00:00:00,14.4,-81.8,25,999,,1987,87,1274.427451441836,0,1046.9628085066663,28.2625789642334,-0.6376457214355469,28.90202522277832,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-10 03:00:00,14.8,-82.0, , ,,1987,87,1233.3277338562389,0,1000.798820286202,28.408063888549805,-0.5450038909912109,28.90202522277832,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-10 06:00:00,15.3,-82.2,30,999,,1987,87,1181.8612331527445,0,943.518899945038,28.696773529052734,-0.3060016632080078,29.003887176513672,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-10 09:00:00,15.7,-82.1, , ,,1987,87,1136.2088507174176,0,897.0727241790756,28.78580665588379,-0.23767662048339844,29.003887176513672,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-10 12:00:00,16.0,-82.2,35,999,,1987,87,1105.251999970552,0,862.628863782031,28.79677391052246,-0.24326515197753906,29.003887176513672,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-10 15:00:00,16.4,-82.8, , ,,1987,87,1075.4615749081304,0,820.3309611729717,28.53709602355957,-0.5447559356689453,29.081714630126953,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-10 18:00:00,16.8,-83.5,35,999,,1987,87,1053.633169612832,0,783.0199554467195,28.48741912841797,-0.5661563873291016,29.01983070373535,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-10 21:00:00,17.2,-83.8, , ,,1987,87,1022.4176215660052,0,739.8131695624,28.538387298583984,-0.5159549713134766,29.070039749145508,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-11 00:00:00,17.6,-83.9,40,999,,1987,87,984.9206920775412,0,695.008341957652,28.855161666870117,-0.22161483764648438,29.070039749145508,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-11 03:00:00,18.0,-84.1, , ,,1987,87,952.4288232069464,0,652.1105344309086,29.02387046813965,-0.06502723693847656,29.070039749145508,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-11 06:00:00,18.4,-84.2,40,998,,1987,87,916.6729387844484,0,607.9871076634331,29.181934356689453,0.07056808471679688,29.118236541748047,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-11 09:00:00,18.9,-84.4, , ,,1987,87,877.0103857530117,0,555.6573565770954,29.059999465942383,-0.06853866577148438,29.118236541748047,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-11 12:00:00,19.4,-84.5,45,997,,1987,87,834.1052092525756,0,501.4618658580256,28.85999870300293,-0.28444671630859375,29.144756317138672,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-11 15:00:00,19.9,-84.5, , ,,1987,87,787.0807376886037,0,444.91193963014354,28.80870819091797,-0.33025169372558594,29.144756317138672,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-11 18:00:00,20.5,-84.5,50,996,,1987,87,732.2305046628611,0,377.70316929864794,29.085805892944336,-0.03965568542480469,29.11429214477539,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-11 21:00:00,21.1,-84.4, , ,,1987,87,672.9484156805178,0,306.82858794644824,29.25290298461914,0.1479625701904297,29.116554260253906,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-12 00:00:00,21.7,-84.3,55,995,,1987,87,615.4109087704215,0,236.3453218620721,29.018386840820312,-0.04037666320800781,29.116554260253906,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-12 03:00:00,22.4,-84.2, , ,,1987,87,552.460354877659,0,155.51668452869492,,,28.81043243408203,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-12 06:00:00,23.0,-84.0,60,994,,1987,87,492.95347035377534,0,81.49841182707142,28.06838607788086,-0.6898975372314453,28.81043243408203,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-12 09:00:00,23.5,-83.5, , ,,1987,87,418.3670487231611,0,1.843366626886056,28.20161247253418,-0.43625450134277344,28.656246185302734,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-12 12:00:00,24.0,-82.9,65,993,,1987,87,336.1446044392526,1,0.0,27.92096710205078,-0.5044021606445312,28.566869735717773,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-12 15:00:00,24.4,-82.3, , ,,1987,87,260.76927363544416,1,0.0,26.978708267211914,-1.2591533660888672,28.19185447692871,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-12 18:00:00,24.7,-81.5,65,993,,1987,87,176.78077074451386,1,0.0,26.94483757019043,-1.2251644134521484,28.19185447692871,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-12 21:00:00,25.1,-80.5,65,993,,1987,87,79.82190667448383,1,0.0,26.506128311157227,-1.5976276397705078,27.675251007080078,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-13 00:00:00,25.3,-79.9,60,993,,1987,87,59.100564056146105,1,0.0,27.730966567993164,-0.6389579772949219,28.407522201538086,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-13 03:00:00,25.6,-79.1, , ,,1987,87,110.8778994467072,1,0.0,27.175806045532227,-0.8808727264404297,27.984954833984375,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-13 06:00:00,26.0,-78.3,50,994,,1987,87,191.10445973210304,0,11.090739145962564,27.427419662475586,-0.6375179290771484,28.157764434814453,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-13 09:00:00,26.5,-77.6, , ,,1987,87,271.443477610789,0,88.81388395962249,27.44999885559082,-0.49632835388183594,27.937650680541992,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-13 12:00:00,27.0,-76.9,45,996,,1987,87,355.6306130459152,0,178.47174989259338,27.812580108642578,-0.027631759643554688,27.873926162719727,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-13 15:00:00,27.5,-76.1, , ,,1987,87,450.2723181049436,0,283.277839505783,27.75354766845703,0.003147125244140625,27.71841812133789,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-13 18:00:00,28.1,-75.4,40,997,,1987,87,541.4657730855085,0,385.15314794705466,27.62193489074707,0.1477336883544922,27.304706573486328,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-13 21:00:00,28.8,-74.7, , ,,1987,87,639.163512235012,0,490.8132317001142,26.70741844177246,-0.38559532165527344,27.304706573486328,,,,,,1987,10,27.96,0.037
1987282N15277,FLOYD,1987-10-14 00:00:00,29.5,-74.0,40,998,,1987,87,737.9312788528032,0,588.4449037139935,26.354515075683594,-0.47162818908691406,26.762174606323242,,,,,,1987,10,27.96,0.037
1988153N20275,UNNAMED,1988-05-31 12:00:00,20.3,-84.7,25, ,,1988,22,762.4909927868737,0,407.66579780525143,28.487998962402344,0.44801902770996094,28.029340744018555,,,,,,1988,5,26.68,0.126
1988153N20275,UNNAMED,1988-05-31 15:00:00,20.7,-84.3, , ,,1988,22,702.0001614157628,0,347.81591249060983,28.559999465942383,0.5338001251220703,28.035717010498047,,,,,,1988,5,26.68,0.126
1988153N20275,UNNAMED,1988-05-31 18:00:00,21.0,-84.0,25, ,,1988,22,656.7150857815127,0,303.68692860476125,28.624332427978516,0.6076488494873047,28.035717010498047,,,,,,1988,5,26.68,0.126
1988153N20275,UNNAMED,1988-05-31 21:00:00,21.0,-84.0, , ,,1988,22,656.7150857815127,0,303.68692860476125,28.624332427978516,0.6076488494873047,28.035717010498047,,,,,,1988,5,26.68,0.126
1988153N20275,UNNAMED,1988-06-01 00:00:00,21.0,-84.0,25, ,,1988,22,656.7150857815127,0,303.68692860476125,28.624332427978516,-0.09984207153320312,28.69159698486328,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-01 03:00:00,21.2,-83.8, , ,,1988,22,626.5684457851261,0,275.0206472094822,28.7549991607666,-0.0049724578857421875,28.786373138427734,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-01 06:00:00,21.4,-83.6,25, ,,1988,22,596.4595437983696,0,246.58704697949273,28.84433364868164,0.029323577880859375,28.786373138427734,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-01 09:00:00,21.4,-83.5, , ,,1988,22,590.588299250266,0,244.51071242738607,28.84433364868164,0.029323577880859375,28.786373138427734,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-01 12:00:00,21.5,-83.4,25, ,,1988,22,575.5800889386711,0,231.0066306183103,28.916332244873047,0.07433128356933594,28.911746978759766,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-01 15:00:00,22.0,-83.0, , ,,1988,22,506.3942469255634,0,166.88760370766923,29.139331817626953,0.09221649169921875,28.911746978759766,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-01 18:00:00,22.5,-82.5,25, ,,1988,22,431.7169645514327,0,101.63967026077424,29.14099884033203,-0.21009063720703125,29.376041412353516,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-01 21:00:00,22.7,-82.3, , ,,1988,22,401.9723237102392,0,74.44379668585017,28.96966552734375,-0.31865692138671875,29.451936721801758,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-02 00:00:00,23.0,-82.0,25, ,,1988,22,357.5316618399556,0,35.086784824483864,,,29.451936721801758,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-02 03:00:00,23.5,-81.5, , ,,1988,22,284.1264367667273,1,0.0,27.804332733154297,-0.6294612884521484,28.313720703125,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-02 06:00:00,24.0,-81.0,20, ,,1988,22,212.1778198490097,1,0.0,27.788999557495117,-0.5731887817382812,28.27234649658203,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-02 09:00:00,24.5,-80.5, , ,,1988,22,143.6842009260671,1,0.0,27.900665283203125,-0.5579090118408203,28.516456604003906,,,,,,1988,6,25.99,0.154
1988153N20275,UNNAMED,1988-06-02 12:00:00,25.0,-80.0,20, ,,1988,22,86.86128873894148,1,0.0,27.957666397094727,-0.4917469024658203,28.415992736816406,,,,,,1988,6,25.99,0.154
1988235N15317,CHRIS,1988-08-21 12:00:00,14.9,-43.3,25,1009,,1988,60,4015.976370498061,0,4107.458695641548,26.991666793823242,-0.04099845886230469,27.060327529907227,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-21 15:00:00,14.7,-44.5, , ,,1988,60,3906.8803334456097,0,3986.179502319267,27.101999282836914,-0.061428070068359375,27.209903717041016,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-21 18:00:00,14.6,-45.7,25,1009,,1988,60,3793.836120012634,0,3862.286113227027,27.392332077026367,0.14256858825683594,27.299930572509766,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-21 21:00:00,14.6,-46.8, , ,,1988,60,3686.3812846845817,0,3745.971598459603,27.571332931518555,0.23125076293945312,27.35955810546875,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-22 00:00:00,14.6,-47.8,25,1009,,1988,60,3589.0058502911197,0,3640.5804134171985,27.41866683959961,0.008411407470703125,27.427133560180664,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-22 03:00:00,14.6,-48.9, , ,,1988,60,3482.2706498455022,0,3525.070729191647,27.612998962402344,0.10142898559570312,27.532861709594727,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-22 06:00:00,14.7,-49.9,25,1009,,1988,60,3380.70275014252,0,3416.409014481724,27.892000198364258,0.2835197448730469,27.628965377807617,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-22 09:00:00,14.7,-50.9, , ,,1988,60,3284.3611954121984,0,3311.963099247626,28.06633186340332,0.35945892333984375,27.72897720336914,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-22 12:00:00,14.8,-51.9,30,1009,,1988,60,3183.386063010159,0,3203.821834870186,27.876333236694336,0.06867218017578125,27.847728729248047,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-22 15:00:00,14.9,-53.0, , ,,1988,60,3073.181491079671,0,3085.6005785220823,27.804332733154297,-0.1493396759033203,27.95395851135254,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-22 18:00:00,15.1,-54.0,30,1009,,1988,60,2967.69957284672,0,2973.711415239699,27.91933250427246,-0.13913536071777344,28.044300079345703,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-22 21:00:00,15.2,-54.9, , ,,1988,60,2877.1568802216693,0,2876.6606672758057,27.967998504638672,-0.17073822021484375,28.14615821838379,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-23 00:00:00,15.3,-55.7,30,1009,,1988,60,2796.341363727867,0,2790.1143987028636,28.06399917602539,-0.13481521606445312,28.223325729370117,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-23 03:00:00,15.4,-56.6, , ,,1988,60,2706.3937044258128,0,2693.581879611957,28.2103328704834,-0.0814056396484375,28.3245906829834,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-23 06:00:00,15.6,-57.5,30,1009,,1988,60,2611.3460020035395,0,2592.630121301776,28.336999893188477,-0.020948410034179688,28.388513565063477,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-23 09:00:00,15.8,-58.4, , ,,1988,60,2516.5424783610247,0,2491.8215287402786,28.253332138061523,-0.12346076965332031,28.388513565063477,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-23 12:00:00,16.0,-59.2,30,1009,,1988,60,2431.258655332563,0,2401.2617036313345,28.20599937438965,-0.19072341918945312,28.410383224487305,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-23 15:00:00,16.2,-60.1, , ,,1988,60,2336.9579309428946,0,2300.7422045695403,28.297332763671875,-0.13970184326171875,28.408039093017578,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-23 18:00:00,16.3,-61.0,30,1009,,1988,60,2248.6868764044493,0,2205.358823338748,28.39299964904785,-0.12456130981445312,28.49787139892578,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-23 21:00:00,16.5,-61.7, , ,,1988,60,2173.3042877767143,0,2125.180742615692,28.36433219909668,-0.21227645874023438,28.61476707458496,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-24 00:00:00,16.7,-62.4,30,1009,,1988,60,2098.0932012222024,0,2045.080959243574,28.307666778564453,-0.31168174743652344,28.61476707458496,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-24 03:00:00,16.8,-63.1, , ,,1988,60,2028.9848266419408,0,1970.3993962584473,28.362998962402344,-0.2812366485595703,28.66490364074707,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-24 06:00:00,16.9,-63.8,30,1009,,1988,60,1960.242804668848,0,1896.047186102834,28.350666046142578,-0.3221588134765625,28.68717384338379,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-24 09:00:00,17.0,-64.5, , ,,1988,60,1891.903494382424,0,1822.0647454993132,28.262666702270508,-0.4174537658691406,28.686094284057617,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-24 12:00:00,17.2,-65.2,30,1009,,1988,60,1817.746181488244,0,1742.7147088148838,28.31599998474121,-0.3629646301269531,28.674211502075195,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-24 15:00:00,17.4,-66.0, , ,,1988,60,1735.1440676411153,0,1653.9348097141194,28.288000106811523,-0.40375518798828125,28.69144630432129,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-24 18:00:00,17.5,-66.7,30,1009,,1988,60,1668.1031562585065,0,1581.0324706128704,28.156665802001953,-0.5501976013183594,28.727550506591797,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-24 21:00:00,17.6,-67.3, , ,,1988,60,1610.1669224719087,0,1517.9446952671103,28.489999771118164,-0.22397613525390625,28.727550506591797,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-25 00:00:00,17.8,-67.8,30,1009,,1988,60,1554.408459106955,0,1458.3687469151234,28.49366569519043,-0.19760894775390625,28.697114944458008,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-25 03:00:00,18.0,-68.3, , ,,1988,60,1498.783279581114,0,1398.846485889729,28.351999282836914,-0.32979393005371094,28.697114944458008,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-25 06:00:00,18.2,-68.8,30,1009,,1988,60,1443.3010819274866,0,1339.38625496633,28.5,-0.178924560546875,28.68655014038086,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-25 09:00:00,18.3,-69.3, , ,,1988,60,1394.8553972130885,0,1286.5220399726832,28.70800018310547,0.023157119750976562,28.68655014038086,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-25 12:00:00,18.5,-69.8,30,1008,,1988,60,1339.7669693094658,0,1227.3161992066568,28.635665893554688,-0.05034065246582031,28.69422149658203,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-25 15:00:00,18.8,-70.3, , ,,1988,60,1277.8322820770109,0,1161.4870595248278,,,28.69422149658203,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-25 18:00:00,19.1,-70.9,30,1008,,1988,60,1207.8668117315965,0,1086.508627765735,,,28.48093032836914,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-25 21:00:00,19.4,-71.5, , ,,1988,60,1138.1093920933383,0,1011.5779484234882,,,28.80434226989746,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-26 00:00:00,19.8,-72.1,30,1008,,1988,60,1061.3808909334484,0,929.755663669415,28.367666244506836,-0.48792457580566406,28.80434226989746,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-26 03:00:00,20.1,-72.7, , ,,1988,60,992.0165962539428,0,854.8503257372146,28.33366584777832,-0.7123432159423828,28.879533767700195,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-26 06:00:00,20.5,-73.2,30,1008,,1988,60,923.4803908291522,0,781.8918701044247,28.416332244873047,-0.5875644683837891,28.879533767700195,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-26 09:00:00,21.0,-73.7, , ,,1988,60,847.8748225296697,0,702.0342996590716,28.207332611083984,-0.7066993713378906,28.993343353271484,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-26 12:00:00,21.5,-74.2,30,1008,,1988,60,772.5364688188689,0,622.4907309738893,28.14533233642578,-0.7677745819091797,28.905000686645508,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-26 15:00:00,22.0,-74.8, , ,,1988,60,689.4129294057129,0,533.962792337071,28.256999969482422,-0.6874427795410156,28.904253005981445,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-26 18:00:00,22.5,-75.4,30,1008,,1988,60,606.5195672040838,0,445.70479223155706,28.430999755859375,-0.6724700927734375,29.01914405822754,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-26 21:00:00,22.9,-75.8, , ,,1988,60,546.9665216394683,0,382.93923220476165,28.643333435058594,-0.6744651794433594,29.320459365844727,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-27 00:00:00,23.3,-76.2,30,1008,,1988,60,487.7831478845302,0,321.2370668820463,28.67300033569336,-0.7577877044677734,29.427160263061523,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-27 03:00:00,23.7,-76.7, , ,,1988,60,420.5898526727627,0,250.23598276788945,28.51333236694336,-0.9947090148925781,29.554933547973633,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-27 06:00:00,24.1,-77.2,30,1008,,1988,60,353.7423832660634,0,180.7419302554001,28.54599952697754,-1.110177993774414,29.685998916625977,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-27 09:00:00,24.5,-77.7, , ,,1988,60,287.4040796548252,0,113.41575430364074,28.51966667175293,-1.196573257446289,29.720579147338867,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-27 12:00:00,24.9,-78.1,30,1008,,1988,60,231.0342096769064,0,62.01931546790858,,,29.720579147338867,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-27 15:00:00,25.3,-78.6, , ,,1988,60,167.76329461527328,0,10.302859825830714,28.810665130615234,-0.9672012329101562,29.868953704833984,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-27 18:00:00,25.8,-79.0,30,1008,,1988,60,119.40697740651066,1,0.0,28.7276668548584,-1.007772445678711,29.868953704833984,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-27 21:00:00,26.3,-79.4, , ,,1988,60,99.20432730187456,1,0.0,28.685665130615234,-0.8965988159179688,29.565547943115234,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-28 00:00:00,26.8,-79.7,30,1008,,1988,60,125.43396049761154,1,0.0,28.602998733520508,-0.8093833923339844,29.534326553344727,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-28 03:00:00,27.4,-79.8, , ,,1988,60,186.28997056671167,1,0.0,28.220998764038086,-0.9083995819091797,29.01167869567871,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-28 06:00:00,28.2,-80.0,40,1008,,1988,60,271.7917489094566,1,0.0,27.531665802001953,,28.834585189819336,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-28 09:00:00,29.4,-80.4, , ,,1988,60,405.0802487630817,1,0.0,27.749666213989258,-0.9099521636962891,29.100412368774414,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-28 12:00:00,30.8,-80.8,45,1005,,1988,60,563.38631033776,1,0.0,27.5310001373291,-0.8648452758789062,28.197458267211914,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-28 15:00:00,32.0,-80.9,40,1005,,1988,60,697.0796155622127,0,27.41551715046634,27.09000015258789,-1.5318355560302734,28.55206298828125,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-28 18:00:00,32.8,-81.1,35,1006,,1988,60,787.5525373197958,0,123.11006380886276,,,28.786319732666016,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-28 21:00:00,33.5,-81.2, , ,,1988,60,865.9435131421078,0,209.84306274211676,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-29 00:00:00,34.1,-81.1,25,1008,,1988,60,931.2835177774984,0,290.7190787641411,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-29 03:00:00,34.9,-80.9, , ,,1988,60,1018.3935470286372,0,401.0505736283523,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-29 06:00:00,35.8,-80.6,20,1009,,1988,60,1116.8853994171627,0,528.1737739989553,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-29 09:00:00,36.6,-80.2, , ,,1988,60,1205.1642243328354,0,645.873465542314,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-29 12:00:00,37.5,-79.5,20,1009,,1988,60,1306.869393321727,0,786.7173628180706,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-29 15:00:00,38.3,-78.8, , ,,1988,60,1400.3015087198798,0,916.2658753515811,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-29 18:00:00,39.2,-77.6,20,1010,,1988,60,1513.7186118898014,0,1080.5763931825877,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-29 21:00:00,40.2,-75.7, , ,,1988,60,1658.5915658271415,0,1296.83912802428,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-30 00:00:00,41.2,-73.6,20,1008,,1988,60,1820.7963465608784,0,1537.643205642565,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-30 03:00:00,42.4,-71.8, , ,,1988,60,2002.4521247413936,0,1795.9101123353294,,,,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-30 06:00:00,43.5,-69.9,20,1008,,1988,60,2181.513977336628,0,2053.54701127569,14.383999824523926,-3.397702217102051,17.757143020629883,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-30 09:00:00,44.3,-67.5, , ,,1988,60,2356.6564728410453,0,2313.667328229985,11.048333168029785,-2.8784637451171875,13.657235145568848,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-30 12:00:00,45.0,-65.0,25,1008,,1988,60,2534.60933194126,0,2577.7935106963105,,,13.600582122802734,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-30 15:00:00,45.7,-62.5, , ,,1988,60,2718.8847309264183,0,2849.307319881052,,,18.574024200439453,,,,,,1988,8,25.66,-0.02
1988235N15317,CHRIS,1988-08-30 18:00:00,46.5,-60.0,25,1008,,1988,60,2915.481752921461,0,3137.8421480081183,14.558333396911621,-3.8276491165161133,18.412050247192383,,,,,,1988,8,25.66,-0.02
1991181N26282,ANA,1991-06-29 12:00:00,25.9,-78.0,20,1012,,1991,32,219.90162928511543,0,46.08678519238891,29.174837112426758,0.9919033050537109,28.170257568359375,,,,,,1991,6,28.25,-0.144
1991181N26282,ANA,1991-06-29 15:00:00,25.9,-78.5, , ,,1991,32,170.019150612536,1,0.0,29.482257843017578,1.1181697845458984,28.67344093322754,,,,,,1991,6,28.25,-0.144
1991181N26282,ANA,1991-06-29 18:00:00,25.9,-79.0,20,1012,,1991,32,120.2678517680423,1,0.0,29.331933975219727,0.8491744995117188,28.67344093322754,,,,,,1991,6,28.25,-0.144
1991181N26282,ANA,1991-06-29 21:00:00,25.9,-79.5, , ,,1991,32,70.92580069231019,1,0.0,28.98580551147461,0.5718135833740234,28.398557662963867,,,,,,1991,6,28.25,-0.144
1991181N26282,ANA,1991-06-30 00:00:00,25.9,-80.0,20,1012,,1991,32,24.596485338424262,1,0.0,29.044193267822266,,28.398557662963867,,,,,,1991,6,28.25,-0.144
1991181N26282,ANA,1991-06-30 03:00:00,25.9,-80.5, , ,,1991,32,34.466996040376,1,0.0,,,29.083555221557617,,,,,,1991,6,28.25,-0.144
1991181N26282,ANA,1991-06-30 06:00:00,26.0,-80.9,20,1012,,1991,32,75.64285602819785,1,0.0,,,29.083555221557617,,,,,,1991,6,28.25,-0.144
1991181N26282,ANA,1991-06-30 09:00:00,26.1,-81.4, , ,,1991,32,126.54003796989998,1,0.0,,,,,,,,,1991,6,28.25,-0.144
