SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_miami_km,sst,salinity,ocean_time,ocean_lat,ocean_lon
1991288N19274,FABIAN,1991-10-15 06:00:00,19.5,-85.1,30,1008,,1991,76,859.1519337902353,,,,,
1991288N19274,FABIAN,1991-10-15 09:00:00,19.9,-84.6, , ,,1991,76,792.8664459041585,,,,,
1991288N19274,FABIAN,1991-10-15 12:00:00,20.3,-84.1,35,1007,,1991,76,727.0353855092837,,,,,
1991288N19274,FABIAN,1991-10-15 15:00:00,20.8,-83.6, , ,,1991,76,652.2676112231218,,,,,
1991288N19274,FABIAN,1991-10-15 18:00:00,21.2,-83.1,40,1006,,1991,76,587.5250005457286,,,,,
1991288N19274,FABIAN,1991-10-15 21:00:00,21.5,-82.8,40,1004,,1991,76,543.2355057688543,,,,,
1991288N19274,FABIAN,1991-10-16 00:00:00,22.4,-81.8,40,1004,,1991,76,407.8859824293396,,,,,
1991288N19274,FABIAN,1991-10-16 03:00:00,23.2,-81.2, , ,,1991,76,302.5645800646641,,,,,
1991288N19274,FABIAN,1991-10-16 06:00:00,23.9,-80.8,40,1002,,1991,76,215.9174242864559,,,,,
1991288N19274,FABIAN,1991-10-16 08:34:00,24.5,-80.5,40,1002,,1991,76,143.6842009260671,,,,,
1991288N19274,FABIAN,1991-10-16 09:00:00,24.6,-80.4, , ,,1991,76,130.86300927062814,,,,,
1991288N19274,FABIAN,1991-10-16 12:00:00,25.2,-79.8,40,1007,,1991,76,73.80874452564571,,,,,
1991288N19274,FABIAN,1991-10-16 15:00:00,25.7,-79.3, , ,,1991,76,89.59379817733854,,,,,
1991288N19274,FABIAN,1991-10-16 18:00:00,26.5,-78.5,40,1009,,1991,76,187.7845680712689,,,,,
1991288N19274,FABIAN,1991-10-16 21:00:00,28.0,-77.2, , ,,1991,76,387.2572370560426,,,,,
1991288N19274,FABIAN,1991-10-17 00:00:00,30.0,-75.5,40,1009,,1991,76,659.2067722267533,,,,,
1992230N11325,ANDREW,1992-08-16 18:00:00,10.8,-35.5,25,1010,,1992,63,4974.534313086311,,,,,
1992230N11325,ANDREW,1992-08-16 21:00:00,11.0,-36.4, , ,,1992,63,4876.411349488937,,,,,
1992230N11325,ANDREW,1992-08-17 00:00:00,11.2,-37.4,30,1009,,1992,63,4768.557832443761,,,,,
1992230N11325,ANDREW,1992-08-17 03:00:00,11.4,-38.5, , ,,1992,63,4651.016387345711,,,,,
1992230N11325,ANDREW,1992-08-17 06:00:00,11.7,-39.6,30,1008,,1992,63,4528.715681612021,,,,,
1992230N11325,ANDREW,1992-08-17 09:00:00,12.0,-40.8, , ,,1992,63,4396.771396229194,,,,,
1992230N11325,ANDREW,1992-08-17 12:00:00,12.3,-42.0,35,1006,,1992,63,4264.981850142632,,,,,
1992230N11325,ANDREW,1992-08-17 15:00:00,12.7,-43.1, , ,,1992,63,4138.186065367336,,,,,
1992230N11325,ANDREW,1992-08-17 18:00:00,13.1,-44.2,35,1003,,1992,63,4011.538453067441,,,,,
1992230N11325,ANDREW,1992-08-17 21:00:00,13.4,-45.2, , ,,1992,63,3899.6334457888106,,,,,
1992230N11325,ANDREW,1992-08-18 00:00:00,13.6,-46.2,40,1002,,1992,63,3792.730544288032,,,,,
1992230N11325,ANDREW,1992-08-18 03:00:00,13.8,-47.1, , ,,1992,63,3695.659164824327,,,,,
1992230N11325,ANDREW,1992-08-18 06:00:00,14.1,-48.0,45,1001,,1992,63,3593.785169868444,,,,,
1992230N11325,ANDREW,1992-08-18 09:00:00,14.3,-48.9, , ,,1992,63,3496.9295758961116,,,,,
1992230N11325,ANDREW,1992-08-18 12:00:00,14.6,-49.9,45,1000,,1992,63,3385.6172292510005,,,,,
1992230N11325,ANDREW,1992-08-18 15:00:00,15.0,-50.9, , ,,1992,63,3269.5247590234467,,,,,
1992230N11325,ANDREW,1992-08-18 18:00:00,15.4,-51.8,45,1000,,1992,63,3163.229709223752,,,,,
1992230N11325,ANDREW,1992-08-18 21:00:00,15.8,-52.7, , ,,1992,63,3057.093494412945,,,,,
1992230N11325,ANDREW,1992-08-19 00:00:00,16.3,-53.5,45,1001,,1992,63,2955.9883662481957,,,,,
1992230N11325,ANDREW,1992-08-19 03:00:00,16.8,-54.4, , ,,1992,63,2845.534344173361,,,,,
1992230N11325,ANDREW,1992-08-19 06:00:00,17.2,-55.3,45,1002,,1992,63,2740.00187588584,,,,,
1992230N11325,ANDREW,1992-08-19 09:00:00,17.6,-56.1, , ,,1992,63,2644.321060718687,,,,,
1992230N11325,ANDREW,1992-08-19 12:00:00,18.0,-56.9,45,1005,,1992,63,2548.847248529156,,,,,
1992230N11325,ANDREW,1992-08-19 15:00:00,18.4,-57.6, , ,,1992,63,2463.2705511406,,,,,
1992230N11325,ANDREW,1992-08-19 18:00:00,18.8,-58.3,45,1007,,1992,63,2377.9459648092375,,,,,
1992230N11325,ANDREW,1992-08-19 21:00:00,19.3,-58.9, , ,,1992,63,2298.3934602043832,,,,,
1992230N11325,ANDREW,1992-08-20 00:00:00,19.8,-59.3,40,1011,,1992,63,2238.951463232111,,,,,
1992230N11325,ANDREW,1992-08-20 03:00:00,20.2,-59.7, , ,,1992,63,2184.132454774943,,,,,
1992230N11325,ANDREW,1992-08-20 06:00:00,20.7,-60.0,40,1013,,1992,63,2135.954575330598,,,,,
1992230N11325,ANDREW,1992-08-20 09:00:00,21.2,-60.3, , ,,1992,63,2088.758865593937,,,,,
1992230N11325,ANDREW,1992-08-20 12:00:00,21.7,-60.7,40,1015,,1992,63,2032.7139064682915,,,,,
1992230N11325,ANDREW,1992-08-20 15:00:00,22.1,-61.1, , ,,1992,63,1980.6998832999432,,,,,
1992230N11325,ANDREW,1992-08-20 18:00:00,22.5,-61.5,40,1014,,1992,63,1929.373395322241,,,,,
1992230N11325,ANDREW,1992-08-20 21:00:00,22.9,-61.9, , ,,1992,63,1878.786883158643,,,,,
1992230N11325,ANDREW,1992-08-21 00:00:00,23.2,-62.4,45,1014,,1992,63,1821.41858810831,,,,,
1992230N11325,ANDREW,1992-08-21 03:00:00,23.6,-62.9, , ,,1992,63,1762.2478602060917,,,,,
1992230N11325,ANDREW,1992-08-21 06:00:00,23.9,-63.3,45,1010,,1992,63,1715.950940046194,,,,,
1992230N11325,ANDREW,1992-08-21 09:00:00,24.2,-63.8, , ,,1992,63,1660.1817433152578,,,,,
1992230N11325,ANDREW,1992-08-21 12:00:00,24.4,-64.2,50,1007,,1992,63,1616.638978644714,,,,,
1992230N11325,ANDREW,1992-08-21 15:00:00,24.6,-64.5, , ,,1992,63,1583.3685836490758,,,,,
1992230N11325,ANDREW,1992-08-21 18:00:00,24.8,-64.9,50,1004,,1992,63,1540.367362417424,,,,,
1992230N11325,ANDREW,1992-08-21 21:00:00,25.1,-65.4, , ,,1992,63,1486.4450657542952,,,,,
1992230N11325,ANDREW,1992-08-22 00:00:00,25.3,-65.9,55,1000,,1992,63,1434.2165803138787,,,,,
1992230N11325,ANDREW,1992-08-22 03:00:00,25.5,-66.4, , ,,1992,63,1382.3504962660274,,,,,
1992230N11325,ANDREW,1992-08-22 06:00:00,25.6,-67.0,65,994,,1992,63,1321.5384020290278,,,,,
1992230N11325,ANDREW,1992-08-22 09:00:00,25.7,-67.6, , ,,1992,63,1260.8490382041266,,,,,
1992230N11325,ANDREW,1992-08-22 12:00:00,25.8,-68.3,80,981,,1992,63,1190.2927770962829,,,,,
1992230N11325,ANDREW,1992-08-22 15:00:00,25.8,-69.0, , ,,1992,63,1120.2719529748988,,,,,
1992230N11325,ANDREW,1992-08-22 18:00:00,25.7,-69.7,95,969,,1992,63,1050.700195964945,,,,,
1992230N11325,ANDREW,1992-08-22 21:00:00,25.6,-70.4, , ,,1992,63,981.188484435455,,,,,
1992230N11325,ANDREW,1992-08-23 00:00:00,25.6,-71.1,110,961,,1992,63,911.0981868537416,,,,,
1992230N11325,ANDREW,1992-08-23 03:00:00,25.5,-71.8, , ,,1992,63,841.6668015271189,,,,,
1992230N11325,ANDREW,1992-08-23 06:00:00,25.5,-72.5,130,947,,1992,63,771.5677709023892,,,,,
1992230N11325,ANDREW,1992-08-23 09:00:00,25.4,-73.3, , ,,1992,63,692.3043676777842,,,,,
1992230N11325,ANDREW,1992-08-23 12:00:00,25.4,-74.2,145,933,,1992,63,602.2407948327385,,,,,
1992230N11325,ANDREW,1992-08-23 15:00:00,25.4,-75.0, , ,,1992,63,522.2292409722706,,,,,
1992230N11325,ANDREW,1992-08-23 18:00:00,25.4,-75.8,150,922,,1992,63,442.2878022234511,,,,,
1992230N11325,ANDREW,1992-08-23 21:00:00,25.4,-76.6,140,923,,1992,63,362.4667505843427,,,,,
1992230N11325,ANDREW,1992-08-24 00:00:00,25.4,-77.5,125,930,,1992,63,272.9488051901912,,,,,
1992230N11325,ANDREW,1992-08-24 01:00:00,25.4,-77.8,130,931,,1992,63,243.23052359483353,,,,,
1992230N11325,ANDREW,1992-08-24 03:00:00,25.4,-78.4, , ,,1992,63,184.15279148318535,,,,,
1992230N11325,ANDREW,1992-08-24 06:00:00,25.4,-79.3,130,937,,1992,63,98.06943877032958,,,,,
1992230N11325,ANDREW,1992-08-24 08:40:00,25.5,-80.2,145,926,,1992,63,29.111321939308777,,,,,
1992230N11325,ANDREW,1992-08-24 09:00:00,25.5,-80.3, , ,,1992,63,31.055743188951546,,,,,
1992230N11325,ANDREW,1992-08-24 09:05:00,25.5,-80.3,145,922,,1992,63,31.055743188951546,,,,,
1992230N11325,ANDREW,1992-08-24 12:00:00,25.6,-81.2,115,951,,1992,63,102.6201830406974,,,,,
1992230N11325,ANDREW,1992-08-24 15:00:00,25.7,-82.1, , ,,1992,63,191.2643035432924,,,,,
1992230N11325,ANDREW,1992-08-24 18:00:00,25.8,-83.1,115,947,,1992,63,291.2147037364666,,,,,
1992230N11325,ANDREW,1992-08-24 21:00:00,26.0,-84.1, , ,,1992,63,391.8680314302512,,,,,
1992230N11325,ANDREW,1992-08-25 00:00:00,26.2,-85.0,115,943,,1992,63,483.05205832766967,,,,,
1992230N11325,ANDREW,1992-08-25 03:00:00,26.4,-85.9, , ,,1992,63,574.4428667361767,,,,,
1992230N11325,ANDREW,1992-08-25 06:00:00,26.6,-86.7,115,948,,1992,63,656.0119514334501,,,,,
1992230N11325,ANDREW,1992-08-25 09:00:00,26.9,-87.5, , ,,1992,63,739.1223598936773,,,,,
1992230N11325,ANDREW,1992-08-25 12:00:00,27.2,-88.2,120,946,,1992,63,812.7708038555191,,,,,
1992230N11325,ANDREW,1992-08-25 15:00:00,27.5,-88.9, , ,,1992,63,886.6812060832561,,,,,
1992230N11325,ANDREW,1992-08-25 18:00:00,27.8,-89.6,125,941,,1992,63,960.7474408179518,,,,,
1992230N11325,ANDREW,1992-08-25 21:00:00,28.1,-90.1, , ,,1992,63,1015.7312813390892,,,,,
1992230N11325,ANDREW,1992-08-26 00:00:00,28.5,-90.5,125,937,,1992,63,1064.1295525186115,,,,,
1992230N11325,ANDREW,1992-08-26 03:00:00,28.8,-90.9, , ,,1992,63,1110.3544252867443,,,,,
1992230N11325,ANDREW,1992-08-26 06:00:00,29.2,-91.3,120,955,,1992,63,1159.957324472693,,,,,
1992230N11325,ANDREW,1992-08-26 08:30:00,29.6,-91.5,100,956,,1992,63,1191.7744501554594,,,,,
1992230N11325,ANDREW,1992-08-26 09:00:00,29.7,-91.5, , ,,1992,63,1195.3066357231346,,,,,
1992230N11325,ANDREW,1992-08-26 12:00:00,30.1,-91.7,80,973,,1992,63,1228.3610521794617,,,,,
1992230N11325,ANDREW,1992-08-26 15:00:00,30.5,-91.7, , ,,1992,63,1244.5028254251408,,,,,
1992230N11325,ANDREW,1992-08-26 18:00:00,30.9,-91.6,50,991,,1992,63,1253.2854333872613,,,,,
1992230N11325,ANDREW,1992-08-26 21:00:00,31.2,-91.4, , ,,1992,63,1250.2585363731837,,,,,
1992230N11325,ANDREW,1992-08-27 00:00:00,31.5,-91.1,35,995,,1992,63,1240.1510522278124,,,,,
1992230N11325,ANDREW,1992-08-27 03:00:00,31.8,-90.8, , ,,1992,63,1231.7021052607574,,,,,
1992230N11325,ANDREW,1992-08-27 06:00:00,32.1,-90.5,30,997,,1992,63,1224.9411860152104,,,,,
1992230N11325,ANDREW,1992-08-27 09:00:00,32.4,-90.1, , ,,1992,63,1212.1841203626486,,,,,
1992230N11325,ANDREW,1992-08-27 12:00:00,32.8,-89.6,30,998,,1992,63,1201.0976786814613,,,,,
1992230N11325,ANDREW,1992-08-27 15:00:00,33.2,-89.1, , ,,1992,63,1193.8301892142258,,,,,
1992230N11325,ANDREW,1992-08-27 18:00:00,33.6,-88.4,25,999,,1992,63,1177.3839223299656,,,,,
1992230N11325,ANDREW,1992-08-27 21:00:00,34.0,-87.7, , ,,1992,63,1166.7002492436889,,,,,
1992230N11325,ANDREW,1992-08-28 00:00:00,34.4,-86.7,20,1000,,1992,63,1145.9371739299008,,,,,
1992230N11325,ANDREW,1992-08-28 03:00:00,34.9,-85.4, , ,,1992,63,1131.9290537690404,,,,,
1992230N11325,ANDREW,1992-08-28 06:00:00,35.4,-84.0,20,1000,,1992,63,1131.7466994970248,,,,,
1993152N22276,UNNAMED,1993-05-31 12:00:00,21.5,-84.0,25,1003,,1993,30,612.3272590200686,,,,,
1993152N22276,UNNAMED,1993-05-31 15:00:00,21.9,-83.0, , ,,1993,30,515.6757106806241,,,,,
1993152N22276,UNNAMED,1993-05-31 18:00:00,22.3,-82.0,25,1002,,1993,30,426.4637816047001,,,,,
1993152N22276,UNNAMED,1993-05-31 21:00:00,22.7,-81.1, , ,,1993,30,352.67615511043596,,,,,
1993152N22276,UNNAMED,1993-06-01 00:00:00,23.2,-80.3,25,1000,,1993,30,285.0583640812293,,,,,
1993152N22276,UNNAMED,1993-06-01 03:00:00,23.8,-79.6, , ,,1993,30,226.16396323227852,,,,,
1993152N22276,UNNAMED,1993-06-01 06:00:00,24.5,-79.0,25,1000,,1993,30,184.59727025075028,,,,,
1993152N22276,UNNAMED,1993-06-01 09:00:00,25.0,-78.3, , ,,1993,30,208.0692560792896,,,,,
1993152N22276,UNNAMED,1993-06-01 12:00:00,25.4,-77.5,30,999,,1993,30,272.9488051901912,,,,,
1993152N22276,UNNAMED,1993-06-01 15:00:00,25.8,-76.7, , ,,1993,30,349.6393199917667,,,,,
1993152N22276,UNNAMED,1993-06-01 18:00:00,26.1,-75.8,30,999,,1993,30,440.7669129131972,,,,,
1993152N22276,UNNAMED,1993-06-01 21:00:00,26.4,-74.9, , ,,1993,30,533.2089474509625,,,,,
1993152N22276,UNNAMED,1993-06-02 00:00:00,26.7,-74.0,30,999,,1993,30,626.2769099526167,,,,,
1993152N22276,UNNAMED,1993-06-02 03:00:00,27.3,-72.9, , ,,1993,30,745.1891980823883,,,,,
1993152N22276,UNNAMED,1993-06-02 06:00:00,27.8,-71.8,30,999,,1993,30,863.0966761083546,,,,,
1993152N22276,UNNAMED,1993-06-02 09:00:00,28.2,-70.8, , ,,1993,30,969.0178166894074,,,,,
1993152N22276,UNNAMED,1993-06-02 12:00:00,28.4,-69.9,35,999,,1993,30,1059.893612406299,,,,,
1993152N22276,UNNAMED,1993-06-02 15:00:00,28.5,-68.9, , ,,1993,30,1157.628576978568,,,,,
1993152N22276,UNNAMED,1993-06-02 18:00:00,28.5,-67.8,35,1000,,1993,30,1262.840012182393,,,,,
1993152N22276,UNNAMED,1993-06-02 21:00:00,28.6,-66.6, , ,,1993,30,1380.1043923990237,,,,,
1993152N22276,UNNAMED,1993-06-03 00:00:00,28.8,-65.3,35,1000,,1993,30,1508.8327117279696,,,,,
1994313N12278,GORDON,1994-11-08 12:00:00,11.9,-82.3,25,1009,,1994,105,1557.1335605799477,,,,,
1994313N12278,GORDON,1994-11-08 15:00:00,11.9,-82.4, , ,,1994,105,1558.6578189045233,,,,,
1994313N12278,GORDON,1994-11-08 18:00:00,12.0,-82.5,25,1008,,1994,105,1549.257620893356,,,,,
1994313N12278,GORDON,1994-11-08 21:00:00,12.1,-82.6, , ,,1994,105,1539.9500216298716,,,,,
1994313N12278,GORDON,1994-11-09 00:00:00,12.3,-82.8,30,1007,,1994,105,1521.6189131105157,,,,,
1994313N12278,GORDON,1994-11-09 03:00:00,12.4,-82.9, , ,,1994,105,1512.5985999626196,,,,,
1994313N12278,GORDON,1994-11-09 06:00:00,12.5,-83.0,30,1007,,1994,105,1503.677276942592,,,,,
1994313N12278,GORDON,1994-11-09 09:00:00,12.6,-83.1, , ,,1994,105,1494.8565893599891,,,,,
1994313N12278,GORDON,1994-11-09 12:00:00,12.8,-83.2,30,1007,,1994,105,1475.2553354528327,,,,,
1994313N12278,GORDON,1994-11-09 15:00:00,13.0,-83.3, , ,,1994,105,1455.8000703787231,,,,,
1994313N12278,GORDON,1994-11-09 18:00:00,13.2,-83.4,30,1007,,1994,105,1436.496429083464,,,,,
1994313N12278,GORDON,1994-11-09 21:00:00,13.4,-83.4, , ,,1994,105,1414.838690367051,,,,,
1994313N12278,GORDON,1994-11-10 00:00:00,13.6,-83.4,30,1007,,1994,105,1393.1989590037638,,,,,
1994313N12278,GORDON,1994-11-10 03:00:00,13.8,-83.4, , ,,1994,105,1371.578087500575,,,,,
1994313N12278,GORDON,1994-11-10 06:00:00,14.0,-83.4,30,1008,,1994,105,1349.976982208168,,,,,
1994313N12278,GORDON,1994-11-10 09:00:00,14.2,-83.3, , ,,1994,105,1325.8102418888564,,,,,
1994313N12278,GORDON,1994-11-10 12:00:00,14.3,-83.2,30,1008,,1994,105,1312.479873086989,,,,,
1994313N12278,GORDON,1994-11-10 15:00:00,14.4,-83.0, , ,,1994,105,1296.803741841147,,,,,
1994313N12278,GORDON,1994-11-10 18:00:00,14.6,-82.7,35,1006,,1994,105,1268.3101939891344,,,,,
1994313N12278,GORDON,1994-11-10 21:00:00,14.8,-82.5, , ,,1994,105,1242.3328880861204,,,,,
1994313N12278,GORDON,1994-11-11 00:00:00,15.1,-82.4,35,1006,,1994,105,1207.559635412876,,,,,
1994313N12278,GORDON,1994-11-11 03:00:00,15.4,-82.3, , ,,1994,105,1172.8030782218775,,,,,
1994313N12278,GORDON,1994-11-11 06:00:00,15.7,-82.3,35,1003,,1994,105,1140.01135391631,,,,,
1994313N12278,GORDON,1994-11-11 09:00:00,16.0,-82.3, , ,,1994,105,1107.2531170160587,,,,,
1994313N12278,GORDON,1994-11-11 12:00:00,16.3,-82.2,35,1005,,1994,105,1072.4729925229872,,,,,
1994313N12278,GORDON,1994-11-11 15:00:00,16.6,-81.9, , ,,1994,105,1033.9686844299115,,,,,
1994313N12278,GORDON,1994-11-11 18:00:00,16.9,-81.5,35,1004,,1994,105,994.6219496312924,,,,,
1994313N12278,GORDON,1994-11-11 21:00:00,17.1,-81.1, , ,,1994,105,967.7010548493058,,,,,
1994313N12278,GORDON,1994-11-12 00:00:00,17.2,-80.8,40,1000,,1994,105,954.0896466800434,,,,,
1994313N12278,GORDON,1994-11-12 03:00:00,17.3,-80.5, , ,,1994,105,941.4365655187516,,,,,
1994313N12278,GORDON,1994-11-12 06:00:00,17.4,-80.2,40,999,,1994,105,929.779003713146,,,,,
1994313N12278,GORDON,1994-11-12 09:00:00,17.5,-80.0, , ,,1994,105,918.8724762795767,,,,,
1994313N12278,GORDON,1994-11-12 12:00:00,17.5,-79.8,40,999,,1994,105,919.54907609104,,,,,
1994313N12278,GORDON,1994-11-12 15:00:00,17.4,-79.6, , ,,1994,105,931.784837884292,,,,,
1994313N12278,GORDON,1994-11-12 18:00:00,17.4,-79.2,35,999,,1994,105,935.4024545851304,,,,,
1994313N12278,GORDON,1994-11-12 21:00:00,17.4,-78.7, , ,,1994,105,942.4541146423192,,,,,
1994313N12278,GORDON,1994-11-13 00:00:00,17.6,-77.9,35,999,,1994,105,937.851524166951,,,,,
1994313N12278,GORDON,1994-11-13 03:00:00,17.9,-76.8,35,1000,,1994,105,941.5281857767194,,,,,
1994313N12278,GORDON,1994-11-13 06:00:00,18.3,-76.0,40,1001,,1994,105,935.2479396220318,,,,,
1994313N12278,GORDON,1994-11-13 09:00:00,19.2,-75.4, , ,,1994,105,879.958317278989,,,,,
1994313N12278,GORDON,1994-11-13 12:00:00,19.9,-75.0,40,1000,,1994,105,841.1454587600099,,,,,
1994313N12278,GORDON,1994-11-13 13:00:00,20.0,-74.9,40,1000,,1994,105,839.0139428455739,,,,,
1994313N12278,GORDON,1994-11-13 15:00:00,20.5,-74.9, , ,,1994,105,796.724635431745,,,,,
1994313N12278,GORDON,1994-11-13 18:00:00,21.5,-75.4,40,1001,,1994,105,680.1851884350435,,,,,
1994313N12278,GORDON,1994-11-13 21:00:00,21.9,-75.8, , ,,1994,105,619.5161206118438,,,,,
1994313N12278,GORDON,1994-11-14 00:00:00,22.1,-76.3,40,999,,1994,105,567.5777049392958,,,,,
1994313N12278,GORDON,1994-11-14 03:00:00,22.4,-76.9, , ,,1994,105,501.3448252376888,,,,,
1994313N12278,GORDON,1994-11-14 06:00:00,22.7,-77.5,45,998,,1994,105,436.3153977347976,,,,,
1994313N12278,GORDON,1994-11-14 09:00:00,23.0,-77.9, , ,,1994,105,384.915195217733,,,,,
1994313N12278,GORDON,1994-11-14 12:00:00,23.2,-78.3,45,997,,1994,105,343.19090456305236,,,,,
1994313N12278,GORDON,1994-11-14 15:00:00,23.3,-78.7, , ,,1994,105,312.56133051574034,,,,,
1994313N12278,GORDON,1994-11-14 18:00:00,23.4,-79.1,45,998,,1994,105,284.8664983125863,,,,,
1994313N12278,GORDON,1994-11-14 21:00:00,23.5,-79.5, , ,,1994,105,261.0278144971186,,,,,
1994313N12278,GORDON,1994-11-15 00:00:00,23.6,-79.9,45,998,,1994,105,242.1710699308243,,,,,
1994313N12278,GORDON,1994-11-15 03:00:00,23.7,-80.4, , ,,1994,105,230.21273781277247,,,,,
1994313N12278,GORDON,1994-11-15 06:00:00,23.9,-80.8,45,999,,1994,105,215.9174242864559,,,,,
1994313N12278,GORDON,1994-11-15 09:00:00,24.2,-81.2, , ,,1994,105,201.1982320256999,,,,,
1994313N12278,GORDON,1994-11-15 12:00:00,24.5,-81.6,45,999,,1994,105,199.4433290786098,,,,,
1994313N12278,GORDON,1994-11-15 13:00:00,24.6,-81.7,45,999,,1994,105,199.2935803293763,,,,,
1994313N12278,GORDON,1994-11-15 15:00:00,24.7,-81.9, , ,,1994,105,208.4662665409509,,,,,
1994313N12278,GORDON,1994-11-15 18:00:00,24.9,-82.1,45,998,,1994,105,214.3808128365259,,,,,
1994313N12278,GORDON,1994-11-15 21:00:00,25.2,-82.3, , ,,1994,105,220.63998130173593,,,,,
1994313N12278,GORDON,1994-11-16 00:00:00,25.4,-82.5,45,998,,1994,105,234.965699508449,,,,,
1994313N12278,GORDON,1994-11-16 03:00:00,25.5,-82.5, , ,,1994,105,233.2239681811356,,,,,
1994313N12278,GORDON,1994-11-16 06:00:00,25.7,-82.4,45,997,,1994,105,221.29743678994413,,,,,
1994313N12278,GORDON,1994-11-16 09:00:00,26.0,-82.2, , ,,1994,105,202.64302250466304,,,,,
1994313N12278,GORDON,1994-11-16 12:00:00,26.4,-82.0,45,995,,1994,105,194.033429696425,,,,,
1994313N12278,GORDON,1994-11-16 13:00:00,26.5,-81.9,45,996,,1994,105,189.2583366865299,,,,,
1994313N12278,GORDON,1994-11-16 15:00:00,26.7,-81.7, , ,,1994,105,183.0707884384791,,,,,
1994313N12278,GORDON,1994-11-16 18:00:00,27.1,-81.4,45,995,,1994,105,191.3546084655584,,,,,
1994313N12278,GORDON,1994-11-16 21:00:00,27.5,-80.8, , ,,1994,105,202.52232737817891,,,,,
1994313N12278,GORDON,1994-11-17 00:00:00,28.0,-80.0,55,993,,1994,105,249.61334754963676,,,,,
1994313N12278,GORDON,1994-11-17 03:00:00,28.5,-79.3, , ,,1994,105,317.01255456850345,,,,,
1994313N12278,GORDON,1994-11-17 06:00:00,29.0,-78.5,55,989,,1994,105,396.9249519437972,,,,,
1994313N12278,GORDON,1994-11-17 09:00:00,29.5,-77.6, , ,,1994,105,487.7883359820772,,,,,
1994313N12278,GORDON,1994-11-17 12:00:00,30.0,-76.7,60,987,,1994,105,582.9085710997057,,,,,
1994313N12278,GORDON,1994-11-17 15:00:00,30.7,-75.7, , ,,1994,105,703.5106520538831,,,,,
1994313N12278,GORDON,1994-11-17 18:00:00,31.5,-74.8,65,981,,1994,105,826.7814782432898,,,,,
1994313N12278,GORDON,1994-11-17 21:00:00,32.4,-74.3, , ,,1994,105,933.7525939477388,,,,,
1994313N12278,GORDON,1994-11-18 00:00:00,33.1,-74.2,75,980,,1994,105,1000.7859143869848,,,,,
1994313N12278,GORDON,1994-11-18 03:00:00,33.4,-74.3, , ,,1994,105,1022.2400838119348,,,,,
1994313N12278,GORDON,1994-11-18 06:00:00,33.5,-74.7,70,981,,1994,105,1010.5670101618869,,,,,
1994313N12278,GORDON,1994-11-18 09:00:00,33.7,-75.2, , ,,1994,105,1005.3386385468812,,,,,
1994313N12278,GORDON,1994-11-18 12:00:00,33.7,-75.7,70,984,,1994,105,983.1829097343374,,,,,
1994313N12278,GORDON,1994-11-18 15:00:00,33.5,-75.9, , ,,1994,105,954.9502743474384,,,,,
1994313N12278,GORDON,1994-11-18 18:00:00,33.2,-75.9,60,986,,1994,105,925.304305524316,,,,,
1994313N12278,GORDON,1994-11-18 21:00:00,32.9,-75.8, , ,,1994,105,900.4477636473246,,,,,
1994313N12278,GORDON,1994-11-19 00:00:00,32.5,-75.5,50,992,,1994,105,876.6885243389014,,,,,
1994313N12278,GORDON,1994-11-19 03:00:00,32.0,-75.2, , ,,1994,105,846.7086082131327,,,,,
1994313N12278,GORDON,1994-11-19 06:00:00,31.6,-75.0,45,996,,1994,105,823.1023269715574,,,,,
1994313N12278,GORDON,1994-11-19 09:00:00,31.3,-74.8, , ,,1994,105,810.0866219137861,,,,,
1994313N12278,GORDON,1994-11-19 12:00:00,31.1,-74.8,40,1000,,1994,105,793.6622868348526,,,,,
1994313N12278,GORDON,1994-11-19 15:00:00,30.8,-74.9, , ,,1994,105,762.8962441540917,,,,,
1994313N12278,GORDON,1994-11-19 18:00:00,30.4,-75.0,35,1005,,1994,105,724.6607013278463,,,,,
1994313N12278,GORDON,1994-11-19 21:00:00,30.1,-75.1, , ,,1994,105,694.7517742148331,,,,,
1994313N12278,GORDON,1994-11-20 00:00:00,29.8,-75.3,35,1007,,1994,105,658.0483172547337,,,,,
1994313N12278,GORDON,1994-11-20 03:00:00,29.3,-75.7, , ,,1994,105,592.3071238771223,,,,,
1994313N12278,GORDON,1994-11-20 06:00:00,28.9,-76.2,30,1008,,1994,105,526.478274804505,,,,,
1994313N12278,GORDON,1994-11-20 09:00:00,28.6,-76.7, , ,,1994,105,467.8155862114818,,,,,
1994313N12278,GORDON,1994-11-20 12:00:00,28.4,-77.2,30,1009,,1994,105,416.852768541122,,,,,
1994313N12278,GORDON,1994-11-20 15:00:00,28.3,-77.9, , ,,1994,105,362.1806524510605,,,,,
1994313N12278,GORDON,1994-11-20 18:00:00,28.2,-78.6,25,1009,,1994,105,313.660609391687,,,,,
1994313N12278,GORDON,1994-11-20 21:00:00,28.1,-79.2, , ,,1994,105,277.97255187314255,,,,,
1994313N12278,GORDON,1994-11-21 00:00:00,28.2,-79.8,25,1010,,1994,105,273.89149733969987,,,,,
1994313N12278,GORDON,1994-11-21 03:00:00,28.5,-80.6,25,1011,,1994,105,307.1520619805259,,,,,
1994313N12278,GORDON,1994-11-21 06:00:00,29.2,-81.5,20,1012,,1994,105,403.5032353840461,,,,,
1994313N12278,GORDON,1994-11-21 09:00:00,30.1,-82.0, , ,,1994,105,514.0379171771589,,,,,
