SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_miami_km,impact_next30,distance_km_poly
2004247N10332,IVAN,2004-09-10 09:00:00,15.9,-74.2, , ,,2004,66,1260.481201760225,0,1110.6667880206026
2004247N10332,IVAN,2004-09-10 12:00:00,16.2,-74.7,125,934,,2004,66,1205.984327108986,0,1052.5494375928497
2004247N10332,IVAN,2004-09-10 15:00:00,16.5,-75.3, , ,,2004,66,1147.6885658896351,0,990.1712506283366
2004247N10332,IVAN,2004-09-10 18:00:00,16.8,-75.8,120,940,,2004,66,1095.1907441697415,0,934.3304643862276
2004247N10332,IVAN,2004-09-10 21:00:00,17.1,-76.1, , ,,2004,66,1051.9029760844933,0,888.4982025671497
2004247N10332,IVAN,2004-09-11 00:00:00,17.3,-76.5,135,926,,2004,66,1015.2406155419158,0,849.0566980351439
2004247N10332,IVAN,2004-09-11 03:00:00,17.4,-77.1, , ,,2004,66,983.0673481149585,0,814.127601593047
2004247N10332,IVAN,2004-09-11 03:30:00,17.4,-77.2,130,924,,2004,66,979.7624571749386,0,810.3938761314423
2004247N10332,IVAN,2004-09-11 06:00:00,17.4,-77.6,130,923,,2004,66,967.5324712802119,0,796.7696614136279
2004247N10332,IVAN,2004-09-11 09:00:00,17.5,-78.0, , ,,2004,66,946.1128233406969,0,774.0242780767427
2004247N10332,IVAN,2004-09-11 12:00:00,17.7,-78.4,125,925,,2004,66,915.2812208953437,0,736.8904479543764
2004247N10332,IVAN,2004-09-11 15:00:00,17.9,-78.7, , ,,2004,66,887.6083635160207,0,703.8551935742017
2004247N10332,IVAN,2004-09-11 18:00:00,18.0,-79.0,145,920,,2004,66,871.759111045583,0,682.8930075599209
2004247N10332,IVAN,2004-09-11 21:00:00,18.1,-79.3, , ,,2004,66,856.8829657171796,0,662.9935320550507
2004247N10332,IVAN,2004-09-12 00:00:00,18.2,-79.6,145,910,,2004,66,843.0292800283552,0,643.84011781521
2004247N10332,IVAN,2004-09-12 03:00:00,18.3,-80.0, , ,,2004,66,829.9381899333291,0,622.0695962420099
2004247N10332,IVAN,2004-09-12 06:00:00,18.4,-80.4,135,915,,2004,66,818.8641737616039,0,600.9410061479556
2004247N10332,IVAN,2004-09-12 09:00:00,18.6,-80.8, , ,,2004,66,798.7984699576858,0,570.3741066866996
2004247N10332,IVAN,2004-09-12 12:00:00,18.8,-81.2,135,919,,2004,66,781.0127769546048,0,540.8276905362234
2004247N10332,IVAN,2004-09-12 14:15:00,18.9,-81.5,130,920,,2004,66,774.7390517288962,0,525.8405656401703
2004247N10332,IVAN,2004-09-12 15:00:00,18.9,-81.6, , ,,2004,66,776.5881492798563,0,525.191469780362
2004247N10332,IVAN,2004-09-12 18:00:00,19.1,-82.1,130,920,,2004,66,766.2289923637095,0,500.46769771106375
2004247N10332,IVAN,2004-09-12 21:00:00,19.3,-82.5, , ,,2004,66,756.5479959443137,0,479.4964767950539
2004247N10332,IVAN,2004-09-13 00:00:00,19.5,-82.8,140,916,,2004,66,745.8802979014694,0,460.36405294155225
2004247N10332,IVAN,2004-09-13 03:00:00,19.7,-83.2, , ,,2004,66,741.1884146368438,0,441.6497636147504
2004247N10332,IVAN,2004-09-13 06:00:00,19.9,-83.5,140,920,,2004,66,734.5871856522323,0,421.0489813027609
2004247N10332,IVAN,2004-09-13 09:00:00,20.1,-83.8, , ,,2004,66,729.8592671200781,0,402.72349018077074
2004247N10332,IVAN,2004-09-13 12:00:00,20.4,-84.1,140,915,,2004,66,717.6948278358557,0,375.54874157082605
2004247N10332,IVAN,2004-09-13 15:00:00,20.6,-84.4, , ,,2004,66,717.1114614329437,0,362.75942110719245
2004247N10332,IVAN,2004-09-13 18:00:00,20.9,-84.7,140,912,,2004,66,709.8629556168619,0,341.7805820957472
2004247N10332,IVAN,2004-09-13 21:00:00,21.2,-84.8,140,910,,2004,66,691.351949252417,0,313.9810007996574
2004247N10332,IVAN,2004-09-14 00:00:00,21.6,-85.1,140,914,,2004,66,680.9996454808877,0,289.3496690869285
2004247N10332,IVAN,2004-09-14 01:00:00,21.7,-85.2,140,916,,2004,66,680.937417531924,0,285.8406985291595
2004247N10332,IVAN,2004-09-14 03:00:00,22.0,-85.4, , ,,2004,66,674.6756077609876,0,271.30665681785774
2004247N10332,IVAN,2004-09-14 06:00:00,22.4,-85.6,140,924,,2004,66,664.067441366765,0,252.26407715943444
2004247N10332,IVAN,2004-09-14 09:00:00,22.7,-85.8, , ,,2004,66,662.6567864835317,0,246.61348819619388
2004247N10332,IVAN,2004-09-14 12:00:00,23.0,-86.0,125,930,,2004,66,663.4594226046439,0,245.42567072194603
2004247N10332,IVAN,2004-09-14 15:00:00,23.3,-86.2, , ,,2004,66,666.4621183647118,0,248.76604581710438
2004247N10332,IVAN,2004-09-14 18:00:00,23.7,-86.5,120,931,,2004,66,676.9905846708922,0,263.8002419386872
2004247N10332,IVAN,2004-09-14 21:00:00,24.2,-86.8, , ,,2004,66,688.2255604302562,0,284.4295900822904
2004247N10332,IVAN,2004-09-15 00:00:00,24.7,-87.0,120,928,,2004,66,694.8272126353661,0,303.61163487243596
2004247N10332,IVAN,2004-09-15 03:00:00,25.1,-87.2, , ,,2004,66,707.5163597775122,0,329.2931292760804
2004247N10332,IVAN,2004-09-15 06:00:00,25.6,-87.4,120,935,,2004,66,722.4769168866112,0,362.2518303287318
2004247N10332,IVAN,2004-09-15 09:00:00,26.1,-87.7, , ,,2004,66,751.6578631804208,0,369.6468181063042
2004247N10332,IVAN,2004-09-15 12:00:00,26.7,-87.9,115,939,,2004,66,775.7674745171191,0,304.24457697838295
2004247N10332,IVAN,2004-09-15 15:00:00,27.3,-88.1, , ,,2004,66,804.968199036694,0,232.5600219388902
2004247N10332,IVAN,2004-09-15 18:00:00,27.9,-88.2,115,937,,2004,66,829.2120174335824,0,160.63396612626417
2004247N10332,IVAN,2004-09-15 21:00:00,28.4,-88.2, , ,,2004,66,845.1360585629728,0,99.72154786810601
2004247N10332,IVAN,2004-09-16 00:00:00,28.9,-88.2,110,931,,2004,66,864.3302789351578,0,39.90039603723621
2004247N10332,IVAN,2004-09-16 03:00:00,29.4,-88.0, , ,,2004,66,869.1032742203848,1,0.0
2004247N10332,IVAN,2004-09-16 06:00:00,30.0,-87.9,105,943,,2004,66,891.863408389457,1,0.0
2004247N10332,IVAN,2004-09-16 06:50:00,30.2,-87.9,105,946,,2004,66,903.1979897059911,1,0.0
2004247N10332,IVAN,2004-09-16 09:00:00,30.7,-87.8, , ,,2004,66,925.345910411345,1,0.0
2004247N10332,IVAN,2004-09-16 12:00:00,31.4,-87.7,70,965,,2004,66,964.137922494073,1,0.0
2004247N10332,IVAN,2004-09-16 15:00:00,32.0,-87.6, , ,,2004,66,1000.147848996162,1,0.0
2004247N10332,IVAN,2004-09-16 18:00:00,32.5,-87.4,50,975,,2004,66,1024.859215718305,0,46.312234452564525
2004247N10332,IVAN,2004-09-16 21:00:00,33.2,-87.0, , ,,2004,66,1056.9195372887261,0,139.07775486419854
2004247N10332,IVAN,2004-09-17 00:00:00,33.8,-86.5,30,986,,2004,66,1080.8568054350876,0,219.9204808042392
2004247N10332,IVAN,2004-09-17 03:00:00,34.3,-86.2, , ,,2004,66,1111.1314943698228,0,287.12726965107373
2004247N10332,IVAN,2004-09-17 06:00:00,34.7,-85.7,25,991,,2004,66,1125.4608370270528,0,341.04088571812696
2004247N10332,IVAN,2004-09-17 09:00:00,35.1,-84.9, , ,,2004,66,1131.8283085529922,0,394.65266956828486
2004247N10332,IVAN,2004-09-17 12:00:00,35.4,-84.0,20,994,,2004,66,1131.7466994970248,0,445.92031508289506
2004247N10332,IVAN,2004-09-17 15:00:00,35.8,-83.2, , ,,2004,66,1152.416488780194,0,520.8639351824207
2004247N10332,IVAN,2004-09-17 18:00:00,36.2,-82.3,20,996,,2004,66,1177.858309004601,0,568.8455404788833
2004247N10332,IVAN,2004-09-17 21:00:00,36.6,-81.4, , ,,2004,66,1210.598172954465,0,624.9737646497944
2004247N10332,IVAN,2004-09-18 00:00:00,37.0,-80.5,20,999,,2004,66,1249.9820653312477,0,693.0345722838123
2004247N10332,IVAN,2004-09-18 03:00:00,37.4,-79.5, , ,,2004,66,1295.7658903325707,0,773.1338643826134
2004247N10332,IVAN,2004-09-18 06:00:00,37.7,-78.5,15,998,,2004,66,1337.011354652193,0,846.0210440172835
2004247N10332,IVAN,2004-09-18 09:00:00,38.1,-77.5, , ,,2004,66,1395.0799504680585,0,938.9103064317479
2004247N10332,IVAN,2004-09-18 12:00:00,38.4,-76.7,15,1000,,2004,66,1442.9727878025442,0,1015.3008328630519
2004247N10332,IVAN,2004-09-18 15:00:00,38.3,-76.1, , ,,2004,66,1446.1153276078549,0,1034.4247086806818
2004247N10332,IVAN,2004-09-18 18:00:00,38.0,-75.5,25,1002,,2004,66,1430.5534122495856,0,1033.490102951617
2004247N10332,IVAN,2004-09-18 21:00:00,37.8,-74.7, , ,,2004,66,1434.962403660978,0,1062.8762332709591
2004247N10332,IVAN,2004-09-19 00:00:00,37.5,-74.0,35,1003,,2004,66,1429.906274027055,0,1080.6766179659803
2004247N10332,IVAN,2004-09-19 03:00:00,36.8,-73.9, , ,,2004,66,1364.4002292221564,0,1017.7295430802175
2004247N10332,IVAN,2004-09-19 06:00:00,36.0,-74.0,35,1005,,2004,66,1281.872540645934,0,934.8745563186947
2004247N10332,IVAN,2004-09-19 09:00:00,35.3,-74.2, , ,,2004,66,1205.2404081898494,0,857.2381100015684
2004247N10332,IVAN,2004-09-19 12:00:00,34.5,-74.5,35,1008,,2004,66,1114.6789583442433,0,767.2647010454276
2004247N10332,IVAN,2004-09-19 15:00:00,33.7,-75.1, , ,,2004,66,1009.9872978330719,0,654.4695017826051
2004247N10332,IVAN,2004-09-19 18:00:00,32.8,-75.8,35,1008,,2004,66,890.7685768771416,0,531.1523401421488
2004247N10332,IVAN,2004-09-19 21:00:00,31.9,-76.7, , ,,2004,66,762.4626037981938,0,395.9138719043545
2004247N10332,IVAN,2004-09-20 00:00:00,31.0,-77.5,35,1008,,2004,66,639.1619965559086,0,285.9458136255903
2004247N10332,IVAN,2004-09-20 03:00:00,30.0,-78.1, , ,,2004,66,514.1366722606031,0,179.49717198035455
2004247N10332,IVAN,2004-09-20 06:00:00,29.0,-78.5,35,1008,,2004,66,396.9249519437972,0,85.69282435864542
2004247N10332,IVAN,2004-09-20 09:00:00,28.2,-78.6, , ,,2004,66,313.660609391687,0,56.729769078151755
2004247N10332,IVAN,2004-09-20 12:00:00,27.5,-78.7,30,1009,,2004,66,243.60965678367154,0,16.382232226174306
2004247N10332,IVAN,2004-09-20 15:00:00,26.9,-78.9, , ,,2004,66,180.53608924972028,1,0.0
2004247N10332,IVAN,2004-09-20 18:00:00,26.4,-79.1,25,1009,,2004,66,130.10440633688043,1,0.0
2004247N10332,IVAN,2004-09-20 21:00:00,26.2,-79.4, , ,,2004,66,92.94814737725821,1,0.0
2004247N10332,IVAN,2004-09-21 00:00:00,26.1,-79.7,25,1009,,2004,66,61.91703452059365,1,0.0
2004247N10332,IVAN,2004-09-21 03:00:00,26.0,-80.1, , ,,2004,66,28.04415495067796,1,0.0
2004247N10332,IVAN,2004-09-21 06:00:00,25.9,-80.6,25,1009,,2004,66,43.65304060807893,1,0.0
2004247N10332,IVAN,2004-09-21 09:00:00,25.9,-81.1, , ,,2004,66,92.18850137763886,1,0.0
2004247N10332,IVAN,2004-09-21 12:00:00,25.8,-81.7,25,1009,,2004,66,151.07082670394715,1,0.0
2004247N10332,IVAN,2004-09-21 15:00:00,25.5,-82.2, , ,,2004,66,203.41865217542912,1,0.0
2004247N10332,IVAN,2004-09-21 18:00:00,25.2,-82.8,25,1010,,2004,66,269.1495269839568,1,0.0
2004247N10332,IVAN,2004-09-21 21:00:00,24.9,-83.4, , ,,2004,66,336.359522321888,1,0.0
2004247N10332,IVAN,2004-09-22 00:00:00,24.8,-84.1,25,1010,,2004,66,407.2209168396168,1,0.0
2004247N10332,IVAN,2004-09-22 03:00:00,24.9,-85.1, , ,,2004,66,502.4774691528981,0,94.41093939181201
2004247N10332,IVAN,2004-09-22 06:00:00,25.1,-86.1,25,1010,,2004,66,597.7962835751323,0,208.14754815039802
2004247N10332,IVAN,2004-09-22 09:00:00,25.5,-86.8, , ,,2004,66,663.0630736645112,0,294.4800727989028
2004247N10332,IVAN,2004-09-22 12:00:00,26.0,-87.3,25,1010,,2004,66,711.5277185615734,0,359.91819611539785
2004247N10332,IVAN,2004-09-22 15:00:00,26.3,-88.0, , ,,2004,66,782.3287161727641,0,354.7302785920717
2004247N10332,IVAN,2004-09-22 18:00:00,26.5,-88.6,30,1008,,2004,66,843.2379949716833,0,341.43381514266355
2004247N10332,IVAN,2004-09-22 21:00:00,26.8,-89.0, , ,,2004,66,885.5558240902492,0,318.6652153579895
2004247N10332,IVAN,2004-09-23 00:00:00,27.1,-89.5,35,1007,,2004,66,938.4703227780079,0,307.2027677117637
2004247N10332,IVAN,2004-09-23 03:00:00,27.5,-90.2, , ,,2004,66,1013.089404656141,0,309.37146532476714
2004247N10332,IVAN,2004-09-23 06:00:00,27.9,-91.0,35,1007,,2004,66,1098.0497522876624,0,338.4559490143823
2004247N10332,IVAN,2004-09-23 09:00:00,28.4,-91.7, , ,,2004,66,1175.9612070938103,0,369.8026970953064
2004247N10332,IVAN,2004-09-23 12:00:00,28.9,-92.2,50,998,,2004,66,1235.7650421338656,0,396.2320452874978
2004247N10332,IVAN,2004-09-23 15:00:00,29.1,-92.5, , ,,2004,66,1269.4108120357134,0,420.78627878337875
2004247N10332,IVAN,2004-09-23 18:00:00,29.2,-92.7,40,1003,,2004,66,1290.9641007966804,0,439.1845733274788
2004247N10332,IVAN,2004-09-23 21:00:00,29.4,-92.9, , ,,2004,66,1315.3276307526776,0,455.5232732233442
2004247N10332,IVAN,2004-09-24 00:00:00,29.6,-93.2,30,1003,,2004,66,1349.151968108287,0,484.49314700484183
2004247N10332,IVAN,2004-09-24 02:00:00,29.8,-93.6,30,1004,,2004,66,1392.3151395918867,0,525.7328307404298
2004247N10332,IVAN,2004-09-24 03:00:00,29.9,-93.8, , ,,2004,66,1413.8872202798816,0,546.9956154421297
2004247N10332,IVAN,2004-09-24 06:00:00,30.1,-94.2,25,1009,,2004,66,1457.0090889722794,0,587.3117960400963
2005236N23285,KATRINA,2005-08-23 18:00:00,23.1,-75.1,30,1008,,2005,61,594.3200194487822,0,442.5951541198594
2005236N23285,KATRINA,2005-08-23 21:00:00,23.2,-75.4, , ,,2005,61,562.317988232294,0,407.13472404596894
2005236N23285,KATRINA,2005-08-24 00:00:00,23.4,-75.7,30,1007,,2005,61,524.5918411145672,0,366.95743198680674
2005236N23285,KATRINA,2005-08-24 03:00:00,23.6,-76.0, , ,,2005,61,486.9334357061321,0,327.03869272070267
2005236N23285,KATRINA,2005-08-24 06:00:00,23.8,-76.2,30,1007,,2005,61,458.2019015886869,0,297.8648258688464
2005236N23285,KATRINA,2005-08-24 09:00:00,24.1,-76.4, , ,,2005,61,424.6159300213981,0,265.6735869455105
2005236N23285,KATRINA,2005-08-24 12:00:00,24.5,-76.5,35,1006,,2005,61,397.22657460230835,0,244.55737455244235
2005236N23285,KATRINA,2005-08-24 15:00:00,25.0,-76.7, , ,,2005,61,360.8601310810645,0,217.3390688475594
2005236N23285,KATRINA,2005-08-24 18:00:00,25.4,-76.9,40,1003,,2005,61,332.5833301315039,0,180.57052141387223
2005236N23285,KATRINA,2005-08-24 21:00:00,25.8,-77.3, , ,,2005,61,289.57289626957385,0,124.93888724565473
2005236N23285,KATRINA,2005-08-25 00:00:00,26.0,-77.7,45,1000,,2005,61,250.68617600380924,0,77.06258908575838
2005236N23285,KATRINA,2005-08-25 03:00:00,26.1,-78.1, , ,,2005,61,212.53297566253678,0,31.434990479211926
2005236N23285,KATRINA,2005-08-25 06:00:00,26.1,-78.4,50,997,,2005,61,183.0844902388979,1,0.0
2005236N23285,KATRINA,2005-08-25 09:00:00,26.2,-78.7, , ,,2005,61,156.87784420095466,1,0.0
2005236N23285,KATRINA,2005-08-25 12:00:00,26.2,-79.0,55,994,,2005,61,128.71243045890046,1,0.0
2005236N23285,KATRINA,2005-08-25 15:00:00,26.2,-79.3, , ,,2005,61,101.59481202055416,1,0.0
2005236N23285,KATRINA,2005-08-25 18:00:00,26.2,-79.6,60,988,,2005,61,76.6455418745736,1,0.0
2005236N23285,KATRINA,2005-08-25 21:00:00,26.1,-79.9, , ,,2005,61,47.60805035587961,1,0.0
2005236N23285,KATRINA,2005-08-25 22:30:00,26.0,-80.1,70,984,,2005,61,28.04415495067796,1,0.0
2005236N23285,KATRINA,2005-08-26 00:00:00,25.9,-80.3,70,983,,2005,61,18.808556108512555,1,0.0
2005236N23285,KATRINA,2005-08-26 03:00:00,25.7,-80.8, , ,,2005,61,61.30794538310236,1,0.0
2005236N23285,KATRINA,2005-08-26 06:00:00,25.4,-81.3,65,987,,2005,61,118.19959254502898,1,0.0
2005236N23285,KATRINA,2005-08-26 09:00:00,25.2,-81.7, , ,,2005,61,163.76765433271953,1,0.0
2005236N23285,KATRINA,2005-08-26 12:00:00,25.1,-82.0,75,979,,2005,61,195.91847357027913,1,0.0
2005236N23285,KATRINA,2005-08-26 15:00:00,25.0,-82.3, , ,,2005,61,228.09752360870354,1,0.0
2005236N23285,KATRINA,2005-08-26 18:00:00,24.9,-82.6,85,968,,2005,61,260.30269636118936,1,0.0
2005236N23285,KATRINA,2005-08-26 21:00:00,24.7,-82.9, , ,,2005,61,296.87986698693817,1,0.0
2005236N23285,KATRINA,2005-08-27 00:00:00,24.6,-83.3,90,959,,2005,61,338.38230603042086,1,0.0
2005236N23285,KATRINA,2005-08-27 03:00:00,24.5,-83.7, , ,,2005,61,379.9930426618168,1,0.0
2005236N23285,KATRINA,2005-08-27 06:00:00,24.4,-84.0,95,950,,2005,61,412.3066430673444,1,0.0
2005236N23285,KATRINA,2005-08-27 09:00:00,24.4,-84.4, , ,,2005,61,450.01362855828233,0,16.618923923828767
2005236N23285,KATRINA,2005-08-27 12:00:00,24.4,-84.7,100,942,,2005,61,478.56833192834034,0,49.60633994832351
2005236N23285,KATRINA,2005-08-27 15:00:00,24.4,-85.0, , ,,2005,61,507.31404142506904,0,82.5954202777987
2005236N23285,KATRINA,2005-08-27 18:00:00,24.5,-85.3,100,948,,2005,61,532.9864946846064,0,114.91144683026332
2005236N23285,KATRINA,2005-08-27 21:00:00,24.6,-85.6, , ,,2005,61,559.2860782425236,0,147.68278545677708
2005236N23285,KATRINA,2005-08-28 00:00:00,24.8,-85.9,100,941,,2005,61,583.7561389602319,0,181.8538608410725
2005236N23285,KATRINA,2005-08-28 03:00:00,25.0,-86.3, , ,,2005,61,619.4005218912389,0,228.3599890121525
2005236N23285,KATRINA,2005-08-28 06:00:00,25.2,-86.7,125,930,,2005,61,656.1956986020543,0,276.02588785320194
2005236N23285,KATRINA,2005-08-28 09:00:00,25.4,-87.2, , ,,2005,61,703.9553077364914,0,335.0816170107403
2005236N23285,KATRINA,2005-08-28 12:00:00,25.7,-87.7,145,909,,2005,61,752.0201708744239,0,397.6614887401855
2005236N23285,KATRINA,2005-08-28 15:00:00,26.0,-88.2, , ,,2005,61,801.4729789622781,0,394.2411510818664
2005236N23285,KATRINA,2005-08-28 18:00:00,26.3,-88.6,150,902,,2005,61,842.0852343873913,0,365.57575920694984
2005236N23285,KATRINA,2005-08-28 21:00:00,26.7,-88.9, , ,,2005,61,874.6565326404736,0,326.65230747795533
2005236N23285,KATRINA,2005-08-29 00:00:00,27.2,-89.2,140,905,,2005,61,910.505883617132,0,281.000553564478
2005236N23285,KATRINA,2005-08-29 03:00:00,27.7,-89.4, , ,,2005,61,939.2659566103248,0,236.66685146886635
2005236N23285,KATRINA,2005-08-29 06:00:00,28.2,-89.6,125,913,,2005,61,970.5768347422494,0,198.91440919624048
2005236N23285,KATRINA,2005-08-29 09:00:00,28.8,-89.6, , ,,2005,61,988.867787487269,0,145.55140806573272
2005236N23285,KATRINA,2005-08-29 11:10:00,29.3,-89.6,110,920,,2005,61,1007.212502319074,0,109.62179385444219
2005236N23285,KATRINA,2005-08-29 12:00:00,29.5,-89.6,110,923,,2005,61,1015.3040959904338,0,98.37432554382814
2005236N23285,KATRINA,2005-08-29 14:45:00,30.2,-89.6,105,928,,2005,61,1046.8304079359602,0,78.07966481295341
2005236N23285,KATRINA,2005-08-29 15:00:00,30.3,-89.6, , ,,2005,61,1051.7239095831858,0,77.78956125345607
2005236N23285,KATRINA,2005-08-29 18:00:00,31.1,-89.6,80,948,,2005,61,1094.1273605428498,0,70.5785401550809
2005236N23285,KATRINA,2005-08-29 21:00:00,31.9,-89.4, , ,,2005,61,1126.3157116603345,0,82.1475880453524
2005236N23285,KATRINA,2005-08-30 00:00:00,32.6,-89.1,50,961,,2005,61,1150.6687654836912,0,117.85276902884873
2005236N23285,KATRINA,2005-08-30 03:00:00,33.3,-88.9, , ,,2005,61,1187.476813087803,0,185.28184202617672
2005236N23285,KATRINA,2005-08-30 06:00:00,34.1,-88.6,40,978,,2005,61,1230.2678843353365,0,274.29462479211236
2005236N23285,KATRINA,2005-08-30 09:00:00,34.9,-88.3, , ,,2005,61,1278.7619369980698,0,373.4401187021611
2005236N23285,KATRINA,2005-08-30 12:00:00,35.6,-88.0,30,985,,2005,61,1323.3600571135912,0,464.5509417354995
2005236N23285,KATRINA,2005-08-30 15:00:00,36.3,-87.6, , ,,2005,61,1366.8414928660284,0,559.1928644112361
2005236N23285,KATRINA,2005-08-30 18:00:00,37.0,-87.0,30,990,,2005,61,1405.8226032755235,0,656.3019095811729
2005236N23285,KATRINA,2005-08-30 21:00:00,37.8,-86.3, , ,,2005,61,1456.8681145989826,0,769.1896020431307
2005236N23285,KATRINA,2005-08-31 00:00:00,38.6,-85.3,30,994,,2005,61,1505.609376587221,0,881.6843379372559
2005236N23285,KATRINA,2005-08-31 03:00:00,39.4,-84.2, , ,,2005,61,1561.838542955222,0,999.6190816487664
2005236N23285,KATRINA,2005-08-31 06:00:00,40.1,-82.9,25,996,,2005,61,1614.0213989303977,0,1119.2582925969498
2005289N18282,WILMA,2005-10-15 18:00:00,17.6,-78.5,25,1004,,2005,97,924.1810555968121,0,744.18508751734
2005289N18282,WILMA,2005-10-15 21:00:00,17.6,-78.7, , ,,2005,97,920.505065758729,0,737.2519029470014
2005289N18282,WILMA,2005-10-16 00:00:00,17.6,-78.8,25,1004,,2005,97,918.8354267683336,0,734.0110491039876
2005289N18282,WILMA,2005-10-16 03:00:00,17.5,-78.9, , ,,2005,97,928.2877802035357,0,742.173329686116
2005289N18282,WILMA,2005-10-16 06:00:00,17.5,-79.0,30,1003,,2005,97,926.8610882674568,0,739.289377893635
2005289N18282,WILMA,2005-10-16 09:00:00,17.5,-79.1, , ,,2005,97,925.5473425113202,0,736.4886340373135
2005289N18282,WILMA,2005-10-16 12:00:00,17.5,-79.2,30,1003,,2005,97,924.3470250649846,0,733.712056762539
2005289N18282,WILMA,2005-10-16 15:00:00,17.5,-79.3, , ,,2005,97,923.2605788294858,0,731.0785023392432
2005289N18282,WILMA,2005-10-16 18:00:00,17.5,-79.4,30,1002,,2005,97,922.288406676094,0,728.6055253064418
2005289N18282,WILMA,2005-10-16 21:00:00,17.5,-79.5, , ,,2005,97,921.4308707116595,0,725.9672265857898
2005289N18282,WILMA,2005-10-17 00:00:00,17.4,-79.6,30,1001,,2005,97,931.784837884292,0,734.8031528560721
2005289N18282,WILMA,2005-10-17 03:00:00,17.2,-79.6, , ,,2005,97,953.9795222252847,0,757.5412689161394
2005289N18282,WILMA,2005-10-17 06:00:00,16.9,-79.6,35,1000,,2005,97,987.275259830446,0,791.4881033978418
2005289N18282,WILMA,2005-10-17 09:00:00,16.6,-79.6, , ,,2005,97,1020.5750632936276,0,825.3558168777132
2005289N18282,WILMA,2005-10-17 12:00:00,16.3,-79.7,40,999,,2005,97,1053.3264358315905,0,856.7997232951227
2005289N18282,WILMA,2005-10-17 15:00:00,16.1,-79.7, , ,,2005,97,1075.5413784478947,0,879.4215164397987
2005289N18282,WILMA,2005-10-17 18:00:00,16.0,-79.8,45,997,,2005,97,1086.211819563193,0,888.357153996472
2005289N18282,WILMA,2005-10-17 21:00:00,15.9,-79.9, , ,,2005,97,1096.9887732066404,0,897.4831103937584
2005289N18282,WILMA,2005-10-18 00:00:00,15.8,-79.9,55,988,,2005,97,1108.104320400783,0,908.8421676388427
2005289N18282,WILMA,2005-10-18 03:00:00,15.7,-79.9, , ,,2005,97,1119.219945193683,0,920.2009166662424
2005289N18282,WILMA,2005-10-18 06:00:00,15.7,-79.9,60,982,,2005,97,1119.219945193683,0,920.2009166662424
2005289N18282,WILMA,2005-10-18 09:00:00,15.9,-80.0, , ,,2005,97,1096.7515199946238,0,895.4110435129171
2005289N18282,WILMA,2005-10-18 12:00:00,16.2,-80.3,65,979,,2005,97,1063.2716754481007,0,855.6265208731896
2005289N18282,WILMA,2005-10-18 15:00:00,16.4,-80.7, , ,,2005,97,1042.3037640299033,0,826.1828507714662
2005289N18282,WILMA,2005-10-18 18:00:00,16.6,-81.1,75,975,,2005,97,1023.0638767406803,0,797.5300038865056
2005289N18282,WILMA,2005-10-18 21:00:00,16.6,-81.5, , ,,2005,97,1027.6968515976014,0,794.2585156336844
2005289N18282,WILMA,2005-10-19 00:00:00,16.6,-81.8,130,946,,2005,97,1032.2485855617153,0,792.849438064437
2005289N18282,WILMA,2005-10-19 03:00:00,16.8,-82.0, , ,,2005,97,1013.903279573539,0,769.406542542377
2005289N18282,WILMA,2005-10-19 06:00:00,17.0,-82.2,150,892,,2005,97,996.136813092267,0,746.5886591413621
2005289N18282,WILMA,2005-10-19 09:00:00,17.2,-82.5, , ,,2005,97,981.4386720254839,0,724.9498212816756
2005289N18282,WILMA,2005-10-19 12:00:00,17.3,-82.8,160,882,,2005,97,978.7109869675608,0,716.1958632261998
2005289N18282,WILMA,2005-10-19 15:00:00,17.3,-83.1, , ,,2005,97,987.6907077669418,0,720.5877512418388
2005289N18282,WILMA,2005-10-19 18:00:00,17.4,-83.4,140,892,,2005,97,987.0363522422599,0,712.5580706279624
2005289N18282,WILMA,2005-10-19 21:00:00,17.6,-83.7, , ,,2005,97,977.0870021678746,0,692.1774756272684
2005289N18282,WILMA,2005-10-20 00:00:00,17.9,-84.0,135,892,,2005,97,958.301182347066,0,661.9509394183799
2005289N18282,WILMA,2005-10-20 03:00:00,18.0,-84.4, , ,,2005,97,965.9106978546499,0,658.4161685799648
2005289N18282,WILMA,2005-10-20 06:00:00,18.1,-84.7,130,901,,2005,97,970.3339516759797,0,654.8670525275954
2005289N18282,WILMA,2005-10-20 09:00:00,18.2,-85.0, , ,,2005,97,975.8238211310917,0,652.5934128348025
2005289N18282,WILMA,2005-10-20 12:00:00,18.3,-85.2,130,910,,2005,97,976.8870389250143,0,648.4498578467229
2005289N18282,WILMA,2005-10-20 15:00:00,18.4,-85.4, , ,,2005,97,978.49433461505,0,644.9335673415344
2005289N18282,WILMA,2005-10-20 18:00:00,18.6,-85.5,130,917,,2005,97,965.5486800730547,0,627.0436569639621
2005289N18282,WILMA,2005-10-20 21:00:00,18.8,-85.6, , ,,2005,97,953.040386736812,0,609.6169214659424
2005289N18282,WILMA,2005-10-21 00:00:00,19.1,-85.8,130,924,,2005,97,938.2771880451547,0,586.6060634420836
2005289N18282,WILMA,2005-10-21 03:00:00,19.3,-86.0, , ,,2005,97,933.5447402254248,0,575.7010248726543
2005289N18282,WILMA,2005-10-21 06:00:00,19.5,-86.1,130,930,,2005,97,922.9732272108619,0,560.5344330023064
