SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_pr_km,impact_next30,distance_km_poly
1996248N15319,HORTENSE,1996-09-03 12:00:00,14.9,-41.0,25,1006,,1996,75,2750.000319100978,0,2645.8110725995293
1996248N15319,HORTENSE,1996-09-03 15:00:00,14.9,-41.9, , ,,1996,75,2655.184315924901,0,2546.56468370081
1996248N15319,HORTENSE,1996-09-03 18:00:00,14.9,-42.7,30,1006,,1996,75,2570.94765922769,0,2458.4097678702396
1996248N15319,HORTENSE,1996-09-03 21:00:00,14.9,-43.4, , ,,1996,75,2497.2794417558616,0,2381.322712615294
1996248N15319,HORTENSE,1996-09-04 00:00:00,14.8,-44.1,30,1006,,1996,75,2425.9662071151533,0,2306.052158888872
1996248N15319,HORTENSE,1996-09-04 03:00:00,14.7,-44.8, , ,,1996,75,2354.815234622743,0,2231.022354871361
1996248N15319,HORTENSE,1996-09-04 06:00:00,14.7,-45.4,30,1006,,1996,75,2291.8513416036185,0,2165.2002131447944
1996248N15319,HORTENSE,1996-09-04 09:00:00,14.6,-46.0, , ,,1996,75,2231.4512705457287,0,2101.514752656802
1996248N15319,HORTENSE,1996-09-04 12:00:00,14.6,-46.6,30,1006,,1996,75,2168.6267808347184,0,2035.888010796413
1996248N15319,HORTENSE,1996-09-04 15:00:00,14.6,-47.1, , ,,1996,75,2116.318772323976,0,1981.2585366873914
1996248N15319,HORTENSE,1996-09-04 18:00:00,14.7,-47.5,30,1006,,1996,75,2071.8790632996324,0,1935.3459691584453
1996248N15319,HORTENSE,1996-09-04 21:00:00,14.8,-47.9, , ,,1996,75,2027.4601186596637,0,1889.4361769689506
1996248N15319,HORTENSE,1996-09-05 00:00:00,14.9,-48.4,30,1006,,1996,75,1972.6043065886718,0,1832.6013076359125
1996248N15319,HORTENSE,1996-09-05 03:00:00,14.9,-48.9, , ,,1996,75,1920.343146197526,0,1777.9984819160559
1996248N15319,HORTENSE,1996-09-05 06:00:00,14.8,-49.5,30,1006,,1996,75,1860.3865397727955,0,1714.9563108470531
1996248N15319,HORTENSE,1996-09-05 09:00:00,14.7,-50.3, , ,,1996,75,1779.9086303516233,0,1630.6068609825547
1996248N15319,HORTENSE,1996-09-05 12:00:00,14.5,-51.1,30,1006,,1996,75,1702.9330755636213,0,1549.7129711502862
1996248N15319,HORTENSE,1996-09-05 15:00:00,14.4,-51.9, , ,,1996,75,1623.5906643814137,0,1466.8325041689654
1996248N15319,HORTENSE,1996-09-05 18:00:00,14.3,-52.6,30,1006,,1996,75,1555.1055480809912,0,1395.4387967667487
1996248N15319,HORTENSE,1996-09-05 21:00:00,14.3,-53.2, , ,,1996,75,1493.783372984222,0,1331.8073351230844
1996248N15319,HORTENSE,1996-09-06 00:00:00,14.4,-53.6,30,1006,,1996,75,1449.4076716621394,0,1285.91788119779
1996248N15319,HORTENSE,1996-09-06 03:00:00,14.5,-54.0, , ,,1996,75,1405.052058791504,0,1240.0339896367302
1996248N15319,HORTENSE,1996-09-06 06:00:00,14.6,-54.3,30,1006,,1996,75,1370.9026436757292,0,1204.7153269477653
1996248N15319,HORTENSE,1996-09-06 09:00:00,14.7,-54.7, , ,,1996,75,1326.5813227831554,0,1158.8352307031992
1996248N15319,HORTENSE,1996-09-06 12:00:00,14.7,-55.1,30,1006,,1996,75,1285.912834423261,0,1116.706720650013
1996248N15319,HORTENSE,1996-09-06 15:00:00,14.8,-55.4, , ,,1996,75,1251.7913345839324,0,1081.382939801747
1996248N15319,HORTENSE,1996-09-06 18:00:00,14.9,-55.7,30,1006,,1996,75,1217.6837287552692,0,1046.0574281003185
1996248N15319,HORTENSE,1996-09-06 21:00:00,15.1,-56.3, , ,,1996,75,1149.5108276817814,0,975.4011593512103
1996248N15319,HORTENSE,1996-09-07 00:00:00,15.2,-57.0,30,1006,,1996,75,1074.9183546642503,0,898.1323566179149
1996248N15319,HORTENSE,1996-09-07 03:00:00,15.3,-57.7, , ,,1996,75,1000.5110256338097,0,821.0927030631086
1996248N15319,HORTENSE,1996-09-07 06:00:00,15.4,-58.3,35,1005,,1996,75,936.3447370162959,0,754.7215752276222
1996248N15319,HORTENSE,1996-09-07 09:00:00,15.5,-59.0, , ,,1996,75,862.3658251220307,0,678.4071717980642
1996248N15319,HORTENSE,1996-09-07 12:00:00,15.6,-59.6,40,1004,,1996,75,798.6034385502599,0,612.7859766428058
1996248N15319,HORTENSE,1996-09-07 15:00:00,15.7,-60.0, , ,,1996,75,754.7857771384753,0,567.5881507315331
1996248N15319,HORTENSE,1996-09-07 18:00:00,15.8,-60.4,40,1000,,1996,75,711.0279586541565,0,522.4842369628163
1996248N15319,HORTENSE,1996-09-07 21:00:00,16.0,-60.8, , ,,1996,75,662.9681923289455,0,472.30781158735414
1996248N15319,HORTENSE,1996-09-08 00:00:00,16.1,-61.2,50,996,,1996,75,619.2688916395084,0,427.358480670785
1996248N15319,HORTENSE,1996-09-08 03:00:00,16.1,-61.6, , ,,1996,75,580.2050753453797,0,388.4257800309189
1996248N15319,HORTENSE,1996-09-08 06:00:00,16.1,-62.0,55,996,,1996,75,541.6570122143436,0,350.5738342204738
1996248N15319,HORTENSE,1996-09-08 09:00:00,16.1,-62.4, , ,,1996,75,503.74330031029336,0,314.3178397427108
1996248N15319,HORTENSE,1996-09-08 12:00:00,16.1,-62.8,60,996,,1996,75,466.6187730410112,0,280.0763223602266
1996248N15319,HORTENSE,1996-09-08 15:00:00,16.1,-63.2, , ,,1996,75,430.4878307196506,0,248.53135324866375
1996248N15319,HORTENSE,1996-09-08 18:00:00,16.1,-63.6,60,991,,1996,75,395.6229639342998,0,220.6190125573686
1996248N15319,HORTENSE,1996-09-08 21:00:00,16.1,-63.9, , ,,1996,75,370.5208261047274,0,202.85360652749947
1996248N15319,HORTENSE,1996-09-09 00:00:00,16.1,-64.1,60,990,,1996,75,354.39098482835755,0,192.88183265790923
1996248N15319,HORTENSE,1996-09-09 03:00:00,16.1,-64.3, , ,,1996,75,338.82604301411783,0,184.60084293046654
1996248N15319,HORTENSE,1996-09-09 06:00:00,16.1,-64.5,70,987,,1996,75,323.90746507161305,0,178.17691311665845
1996248N15319,HORTENSE,1996-09-09 09:00:00,16.2,-64.7, , ,,1996,75,301.3135087874293,0,162.3259188241616
1996248N15319,HORTENSE,1996-09-09 12:00:00,16.3,-65.0,70,985,,1996,75,272.257271557833,0,148.04156219338066
1996248N15319,HORTENSE,1996-09-09 15:00:00,16.4,-65.3, , ,,1996,75,244.43028272545317,0,139.4176500731966
1996248N15319,HORTENSE,1996-09-09 18:00:00,16.6,-65.6,70,990,,1996,75,208.60377073219612,0,114.15075663927757
1996248N15319,HORTENSE,1996-09-09 21:00:00,16.8,-65.8, , ,,1996,75,178.82616707552404,0,87.19236945805298
1996248N15319,HORTENSE,1996-09-10 00:00:00,17.1,-66.1,70,989,,1996,75,135.01255596889985,0,45.91872702026921
1996248N15319,HORTENSE,1996-09-10 03:00:00,17.6,-66.5, , ,,1996,75,69.68496542180877,1,0.0
1996248N15319,HORTENSE,1996-09-10 06:00:00,18.0,-66.9,70,989,,1996,75,40.93281684217856,1,0.0
1996248N15319,HORTENSE,1996-09-10 09:00:00,18.2,-67.4, , ,,1996,75,85.57749819984744,1,0.0
1996248N15319,HORTENSE,1996-09-10 12:00:00,18.3,-67.8,65,989,,1996,75,128.06279740382857,1,0.0
1996248N15319,HORTENSE,1996-09-10 15:00:00,18.6,-68.1, , ,,1996,75,164.78528253262905,0,4.081150982022381
1996248N15319,HORTENSE,1996-09-10 18:00:00,18.9,-68.4,65,990,,1996,75,205.18672858937651,0,50.152077804985154
1996248N15319,HORTENSE,1996-09-10 21:00:00,19.2,-68.7, , ,,1996,75,247.44913067917105,0,97.8175353886582
1996248N15319,HORTENSE,1996-09-11 00:00:00,19.5,-68.9,70,982,,1996,75,281.6127554364935,0,139.6082200873979
1996248N15319,HORTENSE,1996-09-11 03:00:00,19.8,-69.2, , ,,1996,75,325.74731932512447,0,187.8263957366298
1996248N15319,HORTENSE,1996-09-11 06:00:00,20.1,-69.5,75,975,,1996,75,370.2249268105296,0,236.28810663432546
1996248N15319,HORTENSE,1996-09-11 09:00:00,20.5,-69.8, , ,,1996,75,421.42667105459515,0,294.2986676339981
1996248N15319,HORTENSE,1996-09-11 12:00:00,20.9,-70.1,90,971,,1996,75,473.2448934777001,0,352.41262455151247
1996248N15319,HORTENSE,1996-09-11 15:00:00,21.3,-70.4, , ,,1996,75,525.4807578299759,0,410.63797121609736
1996248N15319,HORTENSE,1996-09-11 18:00:00,21.6,-70.6,95,970,,1996,75,562.9043300185795,0,452.733549891643
1996248N15319,HORTENSE,1996-09-11 21:00:00,22.0,-70.9, , ,,1996,75,615.6263584896711,0,511.1605074875495
1996248N15319,HORTENSE,1996-09-12 00:00:00,22.3,-71.1,100,967,,1996,75,653.3904466698797,0,553.4275910453057
1996248N15319,HORTENSE,1996-09-12 03:00:00,22.6,-71.3, , ,,1996,75,691.2698444231129,0,595.7734505664021
1996248N15319,HORTENSE,1996-09-12 06:00:00,23.0,-71.4,105,962,,1996,75,729.9245730147483,0,641.882510578607
1996248N15319,HORTENSE,1996-09-12 09:00:00,23.4,-71.6, , ,,1996,75,776.232862100865,0,694.5924833416598
1996248N15319,HORTENSE,1996-09-12 12:00:00,23.9,-71.8,115,959,,1996,75,831.0747940011598,0,757.817128054239
1996248N15319,HORTENSE,1996-09-12 15:00:00,24.3,-71.9, , ,,1996,75,871.3652044208518,0,805.2707174304273
1996248N15319,HORTENSE,1996-09-12 18:00:00,24.7,-71.8,115,946,,1996,75,899.5873803002867,0,842.129516452624
1996248N15319,HORTENSE,1996-09-12 21:00:00,25.3,-71.7, , ,,1996,75,947.3981897405642,0,902.5140718047816
1996248N15319,HORTENSE,1996-09-13 00:00:00,25.9,-71.5,120,935,,1996,75,992.2457800254913,0,958.0493046603818
1996248N15319,HORTENSE,1996-09-13 03:00:00,26.5,-71.5, , ,,1996,75,1049.6431706688932,0,1025.2234223311373
1996248N15319,HORTENSE,1996-09-13 06:00:00,27.2,-71.4,115,942,,1996,75,1113.3358704783848,0,1100.9690223714779
1996248N15319,HORTENSE,1996-09-13 09:00:00,28.0,-71.2, , ,,1996,75,1184.8439945543219,0,1186.9595993575456
1996248N15319,HORTENSE,1996-09-13 12:00:00,29.0,-70.9,100,948,,1996,75,1276.143004735208,0,1295.3968981973135
1996248N15319,HORTENSE,1996-09-13 15:00:00,30.0,-70.6, , ,,1996,75,1371.2148110399837,0,1408.2746162630212
1996248N15319,HORTENSE,1996-09-13 18:00:00,31.0,-70.3,100,948,,1996,75,1469.3165880670724,0,1525.4064621317912
1996248N15319,HORTENSE,1996-09-13 21:00:00,32.1,-69.9, , ,,1996,75,1578.5520658998155,0,1657.1107627353172
1996248N15319,HORTENSE,1996-09-14 00:00:00,33.3,-69.5,90,948,,1996,75,1701.6187562866764,0,1806.5742642857417
1996248N15319,HORTENSE,1996-09-14 03:00:00,34.6,-69.0, , ,,1996,75,1836.842112765061,0,1972.7779827265192
1996248N15319,HORTENSE,1996-09-14 06:00:00,35.9,-68.4,90,955,,1996,75,1973.8742140176903,0,2143.7015790880696
1996248N15319,HORTENSE,1996-09-14 09:00:00,37.1,-67.8, , ,,1996,75,2102.594378249821,0,2306.368808603783
1996248N15319,HORTENSE,1996-09-14 12:00:00,38.5,-67.1,85,960,,1996,75,2255.485197749683,0,2502.2704571283693
1996248N15319,HORTENSE,1996-09-14 15:00:00,40.3,-66.2, , ,,1996,75,2455.379598230367,0,2763.2915635594973
1996248N15319,HORTENSE,1996-09-14 18:00:00,42.0,-65.2,75,960,,1996,75,2647.4069539402703,0,3018.4453916145917
1996248N15319,HORTENSE,1996-09-14 21:00:00,43.4,-64.2, , ,,1996,75,2808.776502706857,0,3236.780954581062
1996248N15319,HORTENSE,1996-09-15 00:00:00,44.3,-63.3,70,970,,1996,75,2916.071193121683,0,3383.1972394986255
1996248N15319,HORTENSE,1996-09-15 03:00:00,44.8,-62.5,70,978,,1996,75,2979.8214900832104,0,3469.8786145332556
1996248N15319,HORTENSE,1996-09-15 06:00:00,45.5,-61.5,65,980,,1996,75,3069.6043025550875,0,3593.059764793563
1996248N15319,HORTENSE,1996-09-15 09:00:00,46.0,-60.5, , ,,1996,75,3139.4307511169736,0,3688.4510212024757
1996248N15319,HORTENSE,1996-09-15 12:00:00,46.3,-59.1,60,982,,1996,75,3197.2302401212846,0,3762.7347649840945
1996248N15319,HORTENSE,1996-09-15 15:00:00,46.2,-56.9, , ,,1996,75,3236.2205064983973,0,3798.5108997553652
1996248N15319,HORTENSE,1996-09-15 18:00:00,46.0,-55.0,40,996,,1996,75,3268.059649715201,0,3824.160197394663
1996248N15319,HORTENSE,1996-09-15 21:00:00,46.0,-54.5, , ,,1996,75,3283.3645213239333,0,3840.905953636789
1996248N15319,HORTENSE,1996-09-16 00:00:00,46.0,-54.0,40,998,,1996,75,3299.2371790982456,0,3858.382029885418
1996248N15319,HORTENSE,1996-09-16 03:00:00,45.6,-52.4, , ,,1996,75,3314.3900722486883,0,3859.379680608258
1996248N15319,HORTENSE,1996-09-16 06:00:00,45.0,-50.0,35,999,,1996,75,3351.557277834012,0,3878.8566340829175
1998259N10335,GEORGES,1998-09-15 12:00:00,9.7,-25.1,30,1009,,1998,62,4565.666442605714,0,4492.628978678828
1998259N10335,GEORGES,1998-09-15 15:00:00,9.7,-25.8, , ,,1998,62,4492.185357111432,0,4416.4707069877295
1998259N10335,GEORGES,1998-09-15 18:00:00,9.8,-26.5,30,1009,,1998,62,4415.528574327062,0,4337.935682102676
1998259N10335,GEORGES,1998-09-15 21:00:00,9.9,-27.3, , ,,1998,62,4328.408246977088,0,4248.539026902669
1998259N10335,GEORGES,1998-09-16 00:00:00,10.0,-28.1,30,1009,,1998,62,4241.320143048055,0,4159.157678731974
1998259N10335,GEORGES,1998-09-16 03:00:00,10.1,-28.9, , ,,1998,62,4154.265474100342,0,4069.7926667325687
1998259N10335,GEORGES,1998-09-16 06:00:00,10.3,-29.7,30,1009,,1998,62,4064.025481541127,0,3977.941596982581
1998259N10335,GEORGES,1998-09-16 09:00:00,10.4,-30.5, , ,,1998,62,3977.034526442776,0,3888.587327779482
1998259N10335,GEORGES,1998-09-16 12:00:00,10.6,-31.3,35,1005,,1998,62,3886.8705899471192,0,3796.7276733416065
1998259N10335,GEORGES,1998-09-16 15:00:00,10.8,-32.1, , ,,1998,62,3796.754812036827,0,3704.8662110755586
1998259N10335,GEORGES,1998-09-16 18:00:00,11.0,-32.9,35,1003,,1998,62,3706.688311999162,0,3613.0030163252836
1998259N10335,GEORGES,1998-09-16 21:00:00,11.1,-33.7, , ,,1998,62,3619.8255881298983,0,3523.6463383848827
1998259N10335,GEORGES,1998-09-17 00:00:00,11.3,-34.6,45,1000,,1998,62,3519.383655109723,0,3420.9203543932776
1998259N10335,GEORGES,1998-09-17 03:00:00,11.5,-35.4, , ,,1998,62,3429.452495151963,0,3329.044199969788
1998259N10335,GEORGES,1998-09-17 06:00:00,11.7,-36.3,50,997,,1998,62,3329.121594582384,0,3226.3110251854337
1998259N10335,GEORGES,1998-09-17 09:00:00,11.9,-37.2, , ,,1998,62,3228.8494082454063,0,3123.5742034949644
1998259N10335,GEORGES,1998-09-17 12:00:00,12.0,-38.1,55,994,,1998,62,3131.736590724716,0,3023.381243217377
1998259N10335,GEORGES,1998-09-17 15:00:00,12.2,-39.0, , ,,1998,62,3031.5687673729008,0,2920.6397013603446
1998259N10335,GEORGES,1998-09-17 18:00:00,12.3,-40.0,65,987,,1998,62,2924.1377047098345,0,2809.65716972391
1998259N10335,GEORGES,1998-09-17 21:00:00,12.4,-41.0, , ,,1998,62,2816.7979529762874,0,2698.7494549198304
1998259N10335,GEORGES,1998-09-18 00:00:00,12.5,-42.0,70,984,,1998,62,2709.557444102,0,2587.9262240642165
1998259N10335,GEORGES,1998-09-18 03:00:00,12.6,-43.0, , ,,1998,62,2602.4252897675005,0,2477.179620631493
1998259N10335,GEORGES,1998-09-18 06:00:00,12.8,-43.9,80,977,,1998,62,2502.542582970423,0,2374.457445621184
1998259N10335,GEORGES,1998-09-18 09:00:00,12.9,-44.8, , ,,1998,62,2405.959029733777,0,2274.592832022256
1998259N10335,GEORGES,1998-09-18 12:00:00,13.1,-45.7,85,973,,1998,62,2306.2066375077206,0,2171.8850765372435
1998259N10335,GEORGES,1998-09-18 15:00:00,13.3,-46.6, , ,,1998,62,2206.525811069149,0,2069.177775074139
1998259N10335,GEORGES,1998-09-18 18:00:00,13.5,-47.4,90,970,,1998,62,2117.264076909965,0,1977.2305998341246
1998259N10335,GEORGES,1998-09-18 21:00:00,13.7,-48.2, , ,,1998,62,2028.0658980960718,0,1885.278734554496
1998259N10335,GEORGES,1998-09-19 00:00:00,13.9,-49.0,90,970,,1998,62,1938.9324086759136,0,1793.3221130481145
1998259N10335,GEORGES,1998-09-19 03:00:00,14.1,-49.8, , ,,1998,62,1849.8647554538761,0,1701.3606719199363
1998259N10335,GEORGES,1998-09-19 06:00:00,14.4,-50.6,95,965,,1998,62,1757.7394500352175,0,1606.4743461074586
1998259N10335,GEORGES,1998-09-19 09:00:00,14.6,-51.3, , ,,1998,62,1679.1711173586204,0,1525.2762125503853
1998259N10335,GEORGES,1998-09-19 12:00:00,14.9,-52.0,110,954,,1998,62,1597.6873094865448,0,1441.266855633239
1998259N10335,GEORGES,1998-09-19 15:00:00,15.2,-52.7, , ,,1998,62,1516.4347768891155,0,1357.3554846902873
1998259N10335,GEORGES,1998-09-19 18:00:00,15.4,-53.5,125,949,,1998,62,1427.7967326142925,0,1265.3750698763179
1998259N10335,GEORGES,1998-09-19 21:00:00,15.6,-54.2, , ,,1998,62,1349.6180206758027,0,1184.2298485770093
1998259N10335,GEORGES,1998-09-20 00:00:00,15.7,-54.9,130,939,,1998,62,1274.2426205672261,0,1105.7379364539015
1998259N10335,GEORGES,1998-09-20 03:00:00,15.9,-55.6, , ,,1998,62,1196.1798203846142,0,1024.5764554727489
1998259N10335,GEORGES,1998-09-20 06:00:00,16.0,-56.3,135,937,,1998,62,1120.8883581416408,0,946.0951125486716
1998259N10335,GEORGES,1998-09-20 09:00:00,16.1,-57.0, , ,,1998,62,1045.6585811656123,0,867.6660587888053
1998259N10335,GEORGES,1998-09-20 12:00:00,16.2,-57.7,130,939,,1998,62,970.4973090939354,0,789.2692630353639
1998259N10335,GEORGES,1998-09-20 15:00:00,16.3,-58.5, , ,,1998,62,885.1078150772066,0,700.1944453532167
1998259N10335,GEORGES,1998-09-20 18:00:00,16.4,-59.2,115,956,,1998,62,810.1384227355012,0,622.0228644554002
1998259N10335,GEORGES,1998-09-20 21:00:00,16.5,-59.9, , ,,1998,62,735.2808735557726,0,544.025803317995
1998259N10335,GEORGES,1998-09-21 00:00:00,16.7,-60.6,100,963,,1998,62,657.4492983581799,0,462.71686367109135
1998259N10335,GEORGES,1998-09-21 03:00:00,16.9,-61.3, , ,,1998,62,579.6987633582611,0,381.4024520892376
1998259N10335,GEORGES,1998-09-21 04:30:00,17.0,-61.7,100,966,,1998,62,535.7280575016318,0,335.43789416230493
1998259N10335,GEORGES,1998-09-21 06:00:00,17.1,-62.1,100,966,,1998,62,491.77867514389527,0,289.49009978789405
1998259N10335,GEORGES,1998-09-21 08:00:00,17.2,-62.6,100,966,,1998,62,437.61314983820205,0,233.06524977316118
1998259N10335,GEORGES,1998-09-21 09:00:00,17.2,-62.9, , ,,1998,62,407.00880529897046,0,201.73453653387085
1998259N10335,GEORGES,1998-09-21 12:00:00,17.4,-63.6,95,966,,1998,62,329.43750832856813,0,120.90278771329
1998259N10335,GEORGES,1998-09-21 15:00:00,17.6,-64.3, , ,,1998,62,251.94496961043154,0,40.918985394736644
1998259N10335,GEORGES,1998-09-21 18:00:00,17.8,-65.0,90,970,,1998,62,174.53533474797698,1,0.0
1998259N10335,GEORGES,1998-09-21 21:00:00,18.0,-65.6, , ,,1998,62,107.48148686509145,1,0.0
1998259N10335,GEORGES,1998-09-21 22:00:00,18.1,-65.8,100,968,,1998,62,84.55253707079925,1,0.0
1998259N10335,GEORGES,1998-09-22 00:00:00,18.2,-66.3,90,970,,1998,62,30.729194470881758,1,0.0
1998259N10335,GEORGES,1998-09-22 03:00:00,18.1,-66.9, , ,,1998,62,35.39094222339947,1,0.0
1998259N10335,GEORGES,1998-09-22 06:00:00,18.0,-67.4,95,972,,1998,62,89.046752158317,1,0.0
1998259N10335,GEORGES,1998-09-22 09:00:00,18.1,-67.8, , ,,1998,62,128.53677423641307,1,0.0
1998259N10335,GEORGES,1998-09-22 12:00:00,18.2,-68.5,105,964,,1998,62,201.74699625919283,0,11.264187026837355
1998259N10335,GEORGES,1998-09-22 12:30:00,18.2,-68.7,105,962,,1998,62,222.8705751607023,0,33.49462689604356
1998259N10335,GEORGES,1998-09-22 15:00:00,18.3,-69.3, , ,,1998,62,286.2858167193063,0,100.97296063029805
1998259N10335,GEORGES,1998-09-22 18:00:00,18.6,-69.7,95,970,,1998,62,330.7998068637911,0,151.385029567563
1998259N10335,GEORGES,1998-09-22 21:00:00,18.7,-70.2, , ,,1998,62,384.45020587283955,0,208.18579243279012
1998259N10335,GEORGES,1998-09-23 00:00:00,18.8,-70.8,70,980,,1998,62,448.53712882643623,0,275.83823919363243
1998259N10335,GEORGES,1998-09-23 03:00:00,18.9,-71.4, , ,,1998,62,512.5940350889392,0,343.5576604430021
1998259N10335,GEORGES,1998-09-23 06:00:00,19.0,-72.1,65,990,,1998,62,587.0369640064498,0,422.1938916511975
1998259N10335,GEORGES,1998-09-23 09:00:00,19.1,-72.7, , ,,1998,62,651.0180398234241,0,489.98041614048344
1998259N10335,GEORGES,1998-09-23 12:00:00,19.3,-73.3,65,996,,1998,62,716.5317626635906,0,560.2493596212275
1998259N10335,GEORGES,1998-09-23 15:00:00,19.5,-73.9, , ,,1998,62,782.1488911332783,0,630.6506071234028
1998259N10335,GEORGES,1998-09-23 18:00:00,19.8,-74.3,65,994,,1998,62,829.2496170087966,0,682.632858047834
1998259N10335,GEORGES,1998-09-23 21:00:00,20.0,-74.5, , ,,1998,62,854.1791229641536,0,710.5215582109303
1998259N10335,GEORGES,1998-09-23 21:30:00,20.1,-74.5,65,993,,1998,62,856.5733326157286,0,713.9572968260948
1998259N10335,GEORGES,1998-09-24 00:00:00,20.5,-74.9,65,992,,1998,62,907.7024390055898,0,771.2617928833847
1998259N10335,GEORGES,1998-09-24 03:00:00,20.7,-75.4, , ,,1998,62,963.7222679948587,0,831.6890435832692
1998259N10335,GEORGES,1998-09-24 06:00:00,20.8,-76.0,65,991,,1998,62,1026.8769503585659,0,898.6103287155795
1998259N10335,GEORGES,1998-09-24 09:00:00,21.0,-76.6, , ,,1998,62,1092.8026505745734,0,969.524550899793
1998259N10335,GEORGES,1998-09-24 12:00:00,21.3,-77.2,70,990,,1998,62,1161.5392777286304,0,1044.4512730837384
1998259N10335,GEORGES,1998-09-24 15:00:00,21.6,-77.6, , ,,1998,62,1210.4272492829248,0,1098.685582484619
1998259N10335,GEORGES,1998-09-24 18:00:00,21.9,-78.0,75,989,,1998,62,1259.5250439852725,0,1153.2326356658602
1998259N10335,GEORGES,1998-09-24 21:00:00,22.3,-78.5, , ,,1998,62,1321.9936031771338,0,1222.8975569380175
1998259N10335,GEORGES,1998-09-25 00:00:00,22.7,-79.0,80,987,,1998,62,1384.75867618104,0,1293.013202633785
1998259N10335,GEORGES,1998-09-25 03:00:00,23.1,-79.6, , ,,1998,62,1457.400607083032,0,1373.690881324566
1998259N10335,GEORGES,1998-09-25 06:00:00,23.4,-80.2,85,986,,1998,62,1526.3254336784191,0,1449.539065553785
1998259N10335,GEORGES,1998-09-25 09:00:00,23.6,-80.8, , ,,1998,62,1591.4230351373778,0,1520.3875516606877
1998259N10335,GEORGES,1998-09-25 12:00:00,23.9,-81.3,90,982,,1998,62,1650.5411796522603,0,1586.1752433451943
1998259N10335,GEORGES,1998-09-25 15:00:00,24.4,-81.7, , ,,1998,62,1707.864962094189,0,1652.5490103232016
1998259N10335,GEORGES,1998-09-25 15:30:00,24.5,-81.8,90,981,,1998,62,1721.2872784908218,0,1667.9269831457261
1998259N10335,GEORGES,1998-09-25 18:00:00,24.6,-82.4,90,975,,1998,62,1781.9893465354317,0,1733.3530855220042
1998259N10335,GEORGES,1998-09-25 21:00:00,24.7,-82.9, , ,,1998,62,1833.2555671716145,0,1788.88726291714
1998259N10335,GEORGES,1998-09-26 00:00:00,24.8,-83.3,90,974,,1998,62,1875.0250924895633,0,1834.4145945637413
1998259N10335,GEORGES,1998-09-26 03:00:00,25.0,-83.8, , ,,1998,62,1929.9957704365515,0,1895.2344505436122
1998259N10335,GEORGES,1998-09-26 06:00:00,25.2,-84.2,90,975,,1998,62,1975.4026045436453,0,1945.9782605519683
1998259N10335,GEORGES,1998-09-26 09:00:00,25.4,-84.7, , ,,1998,62,2030.2142437023817,0,2006.8306111189336
1998259N10335,GEORGES,1998-09-26 12:00:00,25.7,-85.1,90,974,,1998,62,2079.2378028357703,0,2062.8767286858233
1998259N10335,GEORGES,1998-09-26 15:00:00,25.9,-85.5, , ,,1998,62,2124.455444077434,0,2113.7090457437894
1998259N10335,GEORGES,1998-09-26 18:00:00,26.2,-85.9,90,975,,1998,62,2173.4166073879296,0,2169.9434356184724
1998259N10335,GEORGES,1998-09-26 21:00:00,26.6,-86.2, , ,,1998,62,2216.9648695835954,0,2221.8801045029118
1998259N10335,GEORGES,1998-09-27 00:00:00,27.0,-86.5,95,969,,1998,62,2260.7587346962678,0,2274.287850222712
1998259N10335,GEORGES,1998-09-27 03:00:00,27.3,-86.9, , ,,1998,62,2309.8140569075936,0,2331.122814742321
1998259N10335,GEORGES,1998-09-27 06:00:00,27.6,-87.2,95,970,,1998,62,2349.6858229008435,0,2378.2494928231627
1998259N10335,GEORGES,1998-09-27 09:00:00,27.9,-87.5, , ,,1998,62,2389.5949084025415,0,2425.5293561621565
1998259N10335,GEORGES,1998-09-27 12:00:00,28.2,-87.8,95,962,,1998,62,2429.5347734775387,0,2472.9682954821897
1998259N10335,GEORGES,1998-09-27 15:00:00,28.5,-88.1, , ,,1998,62,2469.499246582341,0,2520.5768790301554
1998259N10335,GEORGES,1998-09-27 18:00:00,28.8,-88.3,95,962,,1998,62,2500.526971160226,0,2558.676097533434
1998259N10335,GEORGES,1998-09-27 21:00:00,29.1,-88.4, , ,,1998,62,2522.77024443354,0,2587.4042733810275
1998259N10335,GEORGES,1998-09-28 00:00:00,29.3,-88.5,95,961,,1998,62,2540.6700824507893,0,2609.939616665022
1998259N10335,GEORGES,1998-09-28 03:00:00,29.5,-88.6, , ,,1998,62,2558.6380771547256,0,2632.602005860054
1998259N10335,GEORGES,1998-09-28 06:00:00,29.8,-88.7,90,964,,1998,62,2581.3367360019306,0,2662.088960474838
1998259N10335,GEORGES,1998-09-28 09:00:00,30.2,-88.8, , ,,1998,62,2609.0256799902754,0,2698.789169665454
1998259N10335,GEORGES,1998-09-28 11:30:00,30.4,-88.9,90,964,,1998,62,2627.334226567957,0,2722.0570575569827
1998259N10335,GEORGES,1998-09-28 12:00:00,30.4,-88.9,90,965,,1998,62,2627.334226567957,0,2722.0570575569827
1998259N10335,GEORGES,1998-09-28 15:00:00,30.5,-88.9, , ,,1998,62,2632.206931081928,0,2729.065058532215
1998259N10335,GEORGES,1998-09-28 18:00:00,30.6,-88.9,65,984,,1998,62,2637.115341509171,0,2736.1233276514095
1998259N10335,GEORGES,1998-09-28 21:00:00,30.6,-89.0, , ,,1998,62,2645.7009298971548,0,2745.4439400869005
