LAT,LON,dist_to_pr_km,WMO_WIND,WMO_PRES,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,nino34,amo,year,month,day,dayofyear,is_hurricane_season,min_dist_7d,count_within_radius_7d,min_dist_30d,count_within_radius_30d,min_dist_365d,count_within_radius_365d,date,impact_next30,region
18.9,-71.4,512.5940350889392, , ,,,29.189632415771484,,,,,,25.46,0.394,1998,9,23,266,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-23 03:00:00,0,puerto_rico
19.0,-72.1,587.0369640064498,65,990,,,29.58900260925293,,,,,,25.46,0.394,1998,9,23,266,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-23 06:00:00,0,puerto_rico
19.1,-72.7,651.0180398234241, , ,,,29.90125274658203,,,,,,25.46,0.394,1998,9,23,266,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-23 09:00:00,0,puerto_rico
19.3,-73.3,716.5317626635906,65,996,29.882579803466797,0.0674629211425781,29.90125274658203,,,,,,25.46,0.394,1998,9,23,266,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-23 12:00:00,0,puerto_rico
19.5,-73.9,782.1488911332783, , ,29.72677421569824,0.0004844665527343,29.72107315063477,,,,,,25.46,0.394,1998,9,23,266,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-23 15:00:00,0,puerto_rico
19.8,-74.3,829.2496170087966,65,994,29.232580184936523,-0.2903995513916015,29.72107315063477,,,,,,25.46,0.394,1998,9,23,266,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-23 18:00:00,0,puerto_rico
20.0,-74.5,854.1791229641536, , ,29.156450271606445,-0.3467216491699219,29.64954376220703,,,,,,25.46,0.394,1998,9,23,266,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-23 21:00:00,0,puerto_rico
20.1,-74.5,856.5733326157286,65,993,,,29.17999267578125,,,,,,25.46,0.394,1998,9,23,266,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-23 21:30:00,0,puerto_rico
20.5,-74.9,907.7024390055898,65,992,,,29.17999267578125,,,,,,25.46,0.394,1998,9,24,267,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-24 00:00:00,0,puerto_rico
20.7,-75.4,963.7222679948588, , ,,,29.17999267578125,,,,,,25.46,0.394,1998,9,24,267,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-24 03:00:00,0,puerto_rico
20.8,-76.0,1026.876950358566,65,991,,,,,,,,,25.46,0.394,1998,9,24,267,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-24 06:00:00,0,puerto_rico
21.0,-76.6,1092.8026505745734, , ,,,30.47908592224121,,,,,,25.46,0.394,1998,9,24,267,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-24 09:00:00,0,puerto_rico
21.3,-77.2,1161.5392777286304,70,990,,,29.238452911376953,,,,,,25.46,0.394,1998,9,24,267,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-24 12:00:00,0,puerto_rico
21.6,-77.6,1210.4272492829248, , ,,,,,,,,,25.46,0.394,1998,9,24,267,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-24 15:00:00,0,puerto_rico
21.9,-78.0,1259.5250439852723,75,989,,,,,,,,,25.46,0.394,1998,9,24,267,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-24 18:00:00,0,puerto_rico
22.3,-78.5,1321.9936031771338, , ,29.116451263427734,,29.417236328125,,,,,,25.46,0.394,1998,9,24,267,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-24 21:00:00,0,puerto_rico
22.7,-79.0,1384.75867618104,80,987,29.164838790893555,-0.2491493225097656,29.417236328125,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 00:00:00,0,puerto_rico
23.1,-79.6,1457.400607083032, , ,28.994516372680664,-0.3940944671630859,29.35658073425293,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 03:00:00,0,puerto_rico
23.4,-80.2,1526.3254336784191,85,986,28.889677047729492,-0.4681510925292969,29.35658073425293,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 06:00:00,0,puerto_rico
23.6,-80.8,1591.4230351373778, , ,28.974193572998047,-0.3143348693847656,29.272401809692383,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 09:00:00,0,puerto_rico
23.9,-81.3,1650.5411796522603,90,982,28.742258071899418,-0.5691108703613281,29.272401809692383,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 12:00:00,0,puerto_rico
24.4,-81.7,1707.864962094189, , ,28.302579879760746,-1.0733509063720703,29.424333572387695,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 15:00:00,0,puerto_rico
24.5,-81.8,1721.2872784908218,90,981,28.269031524658203,-1.127908706665039,29.424333572387695,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 15:30:00,0,puerto_rico
24.6,-82.4,1781.9893465354317,90,975,27.95806312561035,-1.445211410522461,29.424333572387695,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 18:00:00,0,puerto_rico
24.7,-82.9,1833.2555671716143, , ,27.804838180541992,-1.5513992309570312,29.35405540466309,,,,,,25.46,0.394,1998,9,25,268,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-25 21:00:00,0,puerto_rico
24.8,-83.3,1875.0250924895631,90,974,27.89741897583008,-1.3857669830322266,29.35405540466309,,,,,,25.46,0.394,1998,9,26,269,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-26 00:00:00,0,puerto_rico
25.0,-83.8,1929.9957704365515, , ,28.642580032348633,-0.5844192504882812,29.25475311279297,,,,,,25.46,0.394,1998,9,26,269,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-26 03:00:00,0,puerto_rico
25.2,-84.2,1975.402604543645,90,975,28.652257919311523,-0.5407047271728516,29.143285751342773,,,,,,25.46,0.394,1998,9,26,269,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-26 06:00:00,0,puerto_rico
25.4,-84.7,2030.2142437023815, , ,28.43290328979492,-0.7641887664794922,29.207469940185547,,,,,,25.46,0.394,1998,9,26,269,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-26 09:00:00,0,puerto_rico
25.7,-85.1,2079.2378028357703,90,974,28.13838577270508,-1.0527095794677734,29.207469940185547,,,,,,25.46,0.394,1998,9,26,269,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-26 12:00:00,0,puerto_rico
25.9,-85.5,2124.455444077434, , ,28.061935424804688,-1.107927322387695,29.236955642700195,,,,,,25.46,0.394,1998,9,26,269,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-26 15:00:00,0,puerto_rico
26.2,-85.9,2173.4166073879296,90,975,27.96354866027832,-1.1797847747802734,29.0958251953125,,,,,,25.46,0.394,1998,9,26,269,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-26 18:00:00,0,puerto_rico
26.6,-86.2,2216.9648695835954, , ,27.763547897338867,-1.3122711181640625,29.0958251953125,,,,,,25.46,0.394,1998,9,26,269,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-26 21:00:00,0,puerto_rico
27.0,-86.5,2260.758734696268,95,969,27.59354782104492,-1.4449501037597656,29.09243392944336,,,,,,25.46,0.394,1998,9,27,270,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-27 00:00:00,0,puerto_rico
27.3,-86.9,2309.8140569075936, , ,27.465805053710938,-1.502361297607422,28.952287673950195,,,,,,25.46,0.394,1998,9,27,270,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-27 03:00:00,0,puerto_rico
27.6,-87.2,2349.6858229008435,95,970,27.399677276611328,-1.5399131774902344,28.952287673950195,,,,,,25.46,0.394,1998,9,27,270,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-27 06:00:00,0,puerto_rico
27.9,-87.5,2389.5949084025415, , ,27.084192276000977,-1.833902359008789,29.00029563903809,,,,,,25.46,0.394,1998,9,27,270,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-27 09:00:00,0,puerto_rico
28.2,-87.8,2429.5347734775387,95,962,26.98128890991211,-1.8992595672607424,28.812898635864254,,,,,,25.46,0.394,1998,9,27,270,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-27 12:00:00,0,puerto_rico
28.5,-88.1,2469.499246582341, , ,26.86741828918457,-1.9682292938232424,28.812898635864254,,,,,,25.46,0.394,1998,9,27,270,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-27 15:00:00,0,puerto_rico
28.8,-88.3,2500.526971160226,95,962,26.624515533447266,-2.108266830444336,28.812898635864254,,,,,,25.46,0.394,1998,9,27,270,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-27 18:00:00,0,puerto_rico
29.1,-88.4,2522.77024443354, , ,26.48290252685547,-2.1993408203125,28.65060043334961,,,,,,25.46,0.394,1998,9,27,270,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-27 21:00:00,0,puerto_rico
29.3,-88.5,2540.6700824507893,95,961,26.21354866027832,-2.3920364379882812,28.53283309936523,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 00:00:00,0,puerto_rico
29.5,-88.6,2558.6380771547256, , ,26.21354866027832,-2.3920364379882812,28.53283309936523,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 03:00:00,0,puerto_rico
29.8,-88.7,2581.3367360019306,90,964,25.748708724975582,-2.749814987182617,28.53283309936523,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 06:00:00,0,puerto_rico
30.2,-88.8,2609.0256799902754, , ,25.259031295776367,-3.164459228515625,28.339710235595703,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 09:00:00,0,puerto_rico
30.4,-88.9,2627.334226567957,90,964,24.98870849609375,-3.3851547241210938,28.339710235595703,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 11:30:00,0,puerto_rico
30.4,-88.9,2627.334226567957,90,965,24.98870849609375,-3.3851547241210938,28.339710235595703,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 12:00:00,0,puerto_rico
30.5,-88.9,2632.206931081928, , ,24.98870849609375,-3.3851547241210938,28.339710235595703,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 15:00:00,0,puerto_rico
30.6,-88.9,2637.115341509171,65,984,,,28.339710235595703,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 18:00:00,0,puerto_rico
30.6,-89.0,2645.7009298971548, , ,,,28.339710235595703,,,,,,25.46,0.394,1998,9,28,271,1,30.72919447088176,2.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-28 21:00:00,0,puerto_rico
30.6,-89.0,2645.7009298971548,50,986,,,28.339710235595703,,,,,,25.46,0.394,1998,9,29,272,1,35.39094222339947,1.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-29 00:00:00,0,puerto_rico
30.6,-88.7,2619.9748430090012, , ,,,28.339710235595703,,,,,,25.46,0.394,1998,9,29,272,1,89.046752158317,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-29 03:00:00,0,puerto_rico
30.6,-88.4,2594.342383236588,40,992,,,28.414445877075195,,,,,,25.46,0.394,1998,9,29,272,1,128.53677423641307,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-29 06:00:00,0,puerto_rico
30.8,-88.3,2596.034340326194, , ,,,28.414445877075195,,,,,,25.46,0.394,1998,9,29,272,1,201.74699625919283,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-29 09:00:00,0,puerto_rico
31.0,-88.1,2589.575447372967,30,994,,,28.414445877075195,,,,,,25.46,0.394,1998,9,29,272,1,222.8705751607023,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-29 12:00:00,0,puerto_rico
31.0,-87.8,2564.4392094056934, , ,,,28.414445877075195,,,,,,25.46,0.394,1998,9,29,272,1,330.7998068637911,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-29 15:00:00,0,puerto_rico
30.9,-87.5,2534.012953146956,30,996,,,28.414445877075195,,,,,,25.46,0.394,1998,9,29,272,1,384.45020587283955,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-29 18:00:00,0,puerto_rico
30.8,-87.2,2503.5779187421854, , ,,,28.562103271484375,,,,,,25.46,0.394,1998,9,29,272,1,448.53712882643623,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-29 21:00:00,0,puerto_rico
30.8,-86.9,2478.6153359226937,30,998,,,28.562103271484375,,,,,,25.46,0.394,1998,9,30,273,1,512.5940350889392,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-30 00:00:00,0,puerto_rico
30.7,-86.6,2448.208614439284, , ,,,28.562103271484375,,,,,,25.46,0.394,1998,9,30,273,1,587.0369640064498,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-30 03:00:00,0,puerto_rico
30.7,-86.3,2423.399607321038,30,1000,,,28.573787689208984,,,,,,25.46,0.394,1998,9,30,273,1,651.0180398234241,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-30 06:00:00,0,puerto_rico
30.7,-85.9,2390.51027979247, , ,,,28.573787689208984,,,,,,25.46,0.394,1998,9,30,273,1,716.5317626635906,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-30 09:00:00,0,puerto_rico
30.7,-85.4,2349.71611930064,25,1002,,,,,,,,,25.46,0.394,1998,9,30,273,1,782.1488911332783,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-30 12:00:00,0,puerto_rico
30.7,-84.8,2301.2543026495946, , ,,,,,,,,,25.46,0.394,1998,9,30,273,1,829.2496170087966,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-30 15:00:00,0,puerto_rico
30.6,-84.2,2247.1724698673725,25,1004,,,28.41501808166504,,,,,,25.46,0.394,1998,9,30,273,1,854.1791229641536,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-30 18:00:00,0,puerto_rico
30.5,-83.6,2193.380308235953, , ,,,28.41501808166504,,,,,,25.46,0.394,1998,9,30,273,1,856.5733326157286,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-09-30 21:00:00,0,puerto_rico
30.5,-83.0,2146.3808854558215,25,1006,,,,,,,,,25.25,0.363,1998,10,1,274,1,963.7222679948588,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-10-01 00:00:00,0,puerto_rico
30.5,-82.4,2100.065172267092, , ,,,,,,,,,25.25,0.363,1998,10,1,274,1,1026.876950358566,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-10-01 03:00:00,0,puerto_rico
30.5,-81.8,2054.4803461984447,20,1008,,,,,,,,,25.25,0.363,1998,10,1,274,1,1092.8026505745734,0.0,30.72919447088176,2.0,30.72919447088176,2.0,1998-10-01 06:00:00,0,puerto_rico
15.9,-60.0,746.4713198883996,25,1010,28.964332580566406,0.1351394653320312,28.844579696655273,,,,,,27.53,0.221,2004,9,13,257,1,746.4713198883996,0.0,746.4713198883996,0.0,746.4713198883996,0.0,2004-09-13 18:00:00,0,puerto_rico
15.9,-60.3,716.6385264474357, , ,28.94499969482422,0.0923976898193359,28.844579696655273,,,,,,27.53,0.221,2004,9,13,257,1,716.6385264474357,0.0,716.6385264474357,0.0,716.6385264474357,0.0,2004-09-13 21:00:00,0,puerto_rico
16.0,-60.7,672.8405313110887,25,1010,28.970664978027344,0.0946540832519531,28.93948745727539,,,,,,27.53,0.221,2004,9,14,258,1,672.8405313110887,0.0,672.8405313110887,0.0,672.8405313110887,0.0,2004-09-14 00:00:00,0,puerto_rico
16.1,-61.2,619.2688916395084, , ,28.97833251953125,0.0710525512695312,28.863849639892575,,,,,,27.53,0.221,2004,9,14,258,1,619.2688916395084,0.0,619.2688916395084,0.0,619.2688916395084,0.0,2004-09-14 03:00:00,0,puerto_rico
16.2,-61.3,605.1068923093526,30,1009,29.04199981689453,0.1045894622802734,28.863849639892575,,,,,,27.53,0.221,2004,9,14,258,1,605.1068923093526,0.0,605.1068923093526,0.0,605.1068923093526,0.0,2004-09-14 04:00:00,0,puerto_rico
16.3,-61.5,581.1287191259216,30,1009,28.946998596191406,0.0025959014892578,28.97422218322754,,,,,,27.53,0.221,2004,9,14,258,1,581.1287191259216,0.0,581.1287191259216,0.0,581.1287191259216,0.0,2004-09-14 06:00:00,0,puerto_rico
16.4,-62.0,527.6312296038197, , ,29.016332626342773,0.0226573944091796,28.97422218322754,,,,,,27.53,0.221,2004,9,14,258,1,527.6312296038197,0.0,527.6312296038197,0.0,527.6312296038197,0.0,2004-09-14 09:00:00,0,puerto_rico
16.4,-62.6,469.4554264689089,35,1006,28.92599868774414,-0.0941333770751953,29.03211784362793,,,,,,27.53,0.221,2004,9,14,258,1,469.4554264689089,0.0,469.4554264689089,0.0,469.4554264689089,0.0,2004-09-14 12:00:00,0,puerto_rico
16.5,-63.1,416.88598228715944, , ,28.93833351135254,-0.1035671234130859,29.03211784362793,,,,,,27.53,0.221,2004,9,14,258,1,416.88598228715944,0.0,416.88598228715944,0.0,416.88598228715944,0.0,2004-09-14 15:00:00,0,puerto_rico
16.7,-63.5,368.809416905025,50,996,28.861000061035156,-0.1701087951660156,29.048648834228516,,,,,,27.53,0.221,2004,9,14,258,1,368.809416905025,0.0,368.809416905025,0.0,368.809416905025,0.0,2004-09-14 18:00:00,0,puerto_rico
16.9,-63.8,330.23212092247394, , ,28.94066619873047,-0.077981948852539,29.048648834228516,,,,,,27.53,0.221,2004,9,14,258,1,330.23212092247394,0.0,330.23212092247394,0.0,330.23212092247394,0.0,2004-09-14 21:00:00,0,puerto_rico
17.1,-64.0,301.3982877128057,55,996,28.93633270263672,-0.0714492797851562,28.982276916503903,,,,,,27.53,0.221,2004,9,15,259,1,301.3982877128057,0.0,301.3982877128057,0.0,301.3982877128057,0.0,2004-09-15 00:00:00,0,puerto_rico
17.2,-64.4,258.261880524583, , ,28.900665283203125,-0.1083488464355468,28.982276916503903,,,,,,27.53,0.221,2004,9,15,259,1,258.261880524583,0.0,258.261880524583,0.0,258.261880524583,0.0,2004-09-15 03:00:00,0,puerto_rico
17.2,-64.8,220.99061299277145,55,994,28.85099983215332,-0.1604766845703125,28.995363235473633,,,,,,27.53,0.221,2004,9,15,259,1,220.99061299277145,0.0,220.99061299277145,0.0,220.99061299277145,0.0,2004-09-15 06:00:00,0,puerto_rico
17.4,-65.1,182.2486181772528, , ,28.73066520690918,-0.2763881683349609,28.995363235473633,,,,,,27.53,0.221,2004,9,15,259,1,182.2486181772528,0.0,182.2486181772528,0.0,182.2486181772528,0.0,2004-09-15 09:00:00,0,puerto_rico
17.6,-65.4,143.59913804546989,60,991,28.628000259399418,-0.3732147216796875,28.995363235473633,,,,,,27.53,0.221,2004,9,15,259,1,143.59913804546989,0.0,143.59913804546989,0.0,143.59913804546989,0.0,2004-09-15 12:00:00,0,puerto_rico
17.9,-65.9,81.20857624261069, , ,28.493000030517575,-0.5003509521484375,29.049501419067383,,,,,,27.53,0.221,2004,9,15,259,1,81.20857624261069,0.0,81.20857624261069,0.0,81.20857624261069,0.0,2004-09-15 15:00:00,1,puerto_rico
18.0,-66.0,67.02412720367569,60,991,28.54599952697754,-0.4614486694335937,29.049501419067383,,,,,,27.53,0.221,2004,9,15,259,1,67.02412720367569,1.0,67.02412720367569,1.0,67.02412720367569,1.0,2004-09-15 16:00:00,1,puerto_rico
18.1,-66.2,43.34997360771927,60,991,,,28.91379165649414,,,,,,27.53,0.221,2004,9,15,259,1,43.34997360771927,2.0,43.34997360771927,2.0,43.34997360771927,2.0,2004-09-15 18:00:00,1,puerto_rico
18.3,-66.6,8.86846805290682, , ,,,29.02466583251953,,,,,,27.53,0.221,2004,9,15,259,1,8.86846805290682,3.0,8.86846805290682,3.0,8.86846805290682,3.0,2004-09-15 21:00:00,1,puerto_rico
18.5,-67.1,62.12530311644019,60,993,,,29.02466583251953,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 00:00:00,1,puerto_rico
18.6,-67.5,104.8495859481294, , ,28.899999618530273,-0.0737552642822265,28.969486236572266,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 03:00:00,1,puerto_rico
18.6,-67.8,134.43230539228108,60,992,28.79451560974121,-0.1680526733398437,28.969486236572266,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 06:00:00,1,puerto_rico
18.6,-68.0,154.609812637622, , ,28.69483757019043,-0.2659645080566406,28.969486236572266,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 09:00:00,0,puerto_rico
18.6,-68.3,185.26201896725428,70,985,28.68967628479004,-0.278778076171875,28.969486236572266,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 11:00:00,0,puerto_rico
18.6,-68.5,205.86471918348437,70,984,,,29.00446128845215,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 12:00:00,0,puerto_rico
18.7,-68.9,249.38871388794087, , ,,,29.00446128845215,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 15:00:00,0,puerto_rico
18.8,-69.0,262.13705816465017,65,988,,,29.00446128845215,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 18:00:00,0,puerto_rico
19.0,-69.2,288.3525363623885, , ,,,29.00446128845215,,,,,,27.53,0.221,2004,9,16,260,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-16 21:00:00,0,puerto_rico
19.2,-69.4,315.3218067624815,60,990,28.7670955657959,-0.1641063690185547,28.869468688964844,,,,,,27.53,0.221,2004,9,17,261,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-17 00:00:00,0,puerto_rico
19.3,-69.6,338.85448093217605, , ,28.7670955657959,-0.1356964111328125,28.894134521484375,,,,,,27.53,0.221,2004,9,17,261,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-17 03:00:00,0,puerto_rico
19.4,-69.9,372.23250360524605,55,990,28.778709411621097,-0.1306629180908203,28.894134521484375,,,,,,27.53,0.221,2004,9,17,261,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-17 06:00:00,0,puerto_rico
19.5,-70.3,415.4631221113292, , ,,,28.894134521484375,,,,,,27.53,0.221,2004,9,17,261,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-17 09:00:00,0,puerto_rico
19.7,-70.7,462.41966789088013,50,990,,,29.02836799621582,,,,,,27.53,0.221,2004,9,17,261,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-17 12:00:00,0,puerto_rico
19.9,-71.2,519.1937538009684, , ,28.70612907409668,-0.320138931274414,29.02836799621582,,,,,,27.53,0.221,2004,9,17,261,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-17 15:00:00,0,puerto_rico
20.0,-71.6,562.2819943868432,30,1002,28.759353637695312,-0.3533859252929687,29.233877182006836,,,,,,27.53,0.221,2004,9,17,261,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-17 18:00:00,0,puerto_rico
20.1,-71.8,585.7105093891304, , ,28.715805053710938,-0.4053592681884765,29.083784103393555,,,,,,27.53,0.221,2004,9,17,261,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-17 21:00:00,0,puerto_rico
20.2,-72.0,609.141034915037,40,1000,28.78257942199707,-0.3971061706542969,29.083784103393555,,,,,,27.53,0.221,2004,9,18,262,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-18 00:00:00,0,puerto_rico
20.3,-72.3,642.35222547601, , ,28.66806411743164,-0.5007724761962891,29.083784103393555,,,,,,27.53,0.221,2004,9,18,262,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-18 03:00:00,0,puerto_rico
20.4,-72.5,665.7625238689059,45,1000,28.716129302978516,-0.4968986511230469,29.19046974182129,,,,,,27.53,0.221,2004,9,18,262,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-18 06:00:00,0,puerto_rico
20.8,-72.7,701.5685707706938, , ,28.51935386657715,-0.5933208465576172,29.19046974182129,,,,,,27.53,0.221,2004,9,18,262,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-18 09:00:00,0,puerto_rico
21.2,-72.8,729.472171231539,45,1000,28.46709632873535,-0.6214065551757812,29.028139114379883,,,,,,27.53,0.221,2004,9,18,262,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-18 12:00:00,0,puerto_rico
21.5,-72.6,726.5022572099682, , ,28.471290588378903,-0.5910015106201172,29.028139114379883,,,,,,27.53,0.221,2004,9,18,262,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-18 15:00:00,0,puerto_rico
21.7,-72.3,711.0678967417937,40,1005,28.438709259033203,-0.6082668304443359,29.085622787475582,,,,,,27.53,0.221,2004,9,18,262,1,8.86846805290682,4.0,8.86846805290682,4.0,8.86846805290682,4.0,2004-09-18 18:00:00,0,puerto_rico
