LAT,LON,dist_to_miami_km,WMO_WIND,WMO_PRES,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,nino34,amo,year,month,day,dayofyear,is_hurricane_season,min_dist_7d,count_within_radius_7d,min_dist_30d,count_within_radius_30d,min_dist_365d,count_within_radius_365d,date,impact_next30,region
26.6,-79.5,115.99279373688616,55,995,29.89580535888672,0.3943214416503906,29.534326553344727,,,,,,26.26,0.425,2020,8,2,215,1,92.9481473772582,6.0,92.9481473772582,6.0,92.9481473772582,6.0,2020-08-02 12:00:00,1,miami
27.0,-79.6,149.78116582685493, , ,29.89128875732422,0.4789066314697265,29.534326553344727,,,,,,26.26,0.425,2020,8,2,215,1,92.9481473772582,7.0,92.9481473772582,7.0,92.9481473772582,7.0,2020-08-02 15:00:00,1,miami
27.4,-79.6,191.43935154314065,60,995,29.87870979309082,0.64453125,29.01167869567871,,,,,,26.26,0.425,2020,8,2,215,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-02 18:00:00,1,miami
27.8,-79.6,234.13696544621607, , ,29.92548370361328,0.8125362396240234,29.01167869567871,,,,,,26.26,0.425,2020,8,2,215,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-02 21:00:00,1,miami
28.2,-79.7,275.4704143456666,60,995,29.987096786499023,0.9252681732177734,28.834585189819336,,,,,,26.26,0.425,2020,8,3,216,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-03 00:00:00,1,miami
28.6,-79.8,317.97428582512543, , ,29.83386993408203,0.9222564697265624,28.834585189819336,,,,,,26.26,0.425,2020,8,3,216,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-03 03:00:00,1,miami
29.1,-79.9,372.31690534865146,60,995,30.036128997802734,1.0171470642089844,29.100412368774418,,,,,,26.26,0.425,2020,8,3,216,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-03 06:00:00,1,miami
29.6,-80.0,427.2168647373753, , ,29.875160217285156,0.9147281646728516,29.100412368774418,,,,,,26.26,0.425,2020,8,3,216,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-03 09:00:00,1,miami
30.1,-80.0,482.764495505969,60,995,29.742258071899418,0.7993640899658203,29.034351348876953,,,,,,26.26,0.425,2020,8,3,216,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-03 12:00:00,1,miami
30.6,-79.9,538.7532570072746, , ,29.799999237060547,0.8085308074951172,29.034351348876953,,,,,,26.26,0.425,2020,8,3,216,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-03 15:00:00,0,miami
31.2,-79.7,606.6160615645266,65,991,29.80354881286621,0.9140853881835938,28.55267333984375,,,,,,26.26,0.425,2020,8,3,216,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-03 18:00:00,0,miami
31.9,-79.5,685.8604637261282, , ,29.212257385253903,0.5687294006347656,28.55267333984375,,,,,,26.26,0.425,2020,8,3,216,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-03 21:00:00,0,miami
32.8,-79.1,789.7370637073992,80,986,28.70387077331543,,28.412363052368164,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 00:00:00,0,miami
33.8,-78.5,908.5606108475198, , ,28.41419219970703,,27.941190719604492,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 03:00:00,0,miami
33.9,-78.5,919.486123224868,80,986,28.41419219970703,,27.941190719604492,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 03:10:00,0,miami
35.0,-78.1,1046.5810508828736,60,992,,,27.671539306640625,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 06:00:00,0,miami
36.3,-77.5,1199.3828359715649, , ,,,,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 09:00:00,0,miami
37.7,-76.8,1365.3891663629286,60,993,,,,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 12:00:00,0,miami
39.3,-76.0,1555.316529843479, , ,,,25.668737411499023,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 15:00:00,0,miami
40.9,-75.1,1747.6375998462922,55,994,,,,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 18:00:00,0,miami
42.5,-74.1,1942.439235035324, , ,,,,,,,,,26.26,0.425,2020,8,4,217,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-04 21:00:00,0,miami
44.0,-73.1,2126.5883394065754,45,998,,,,,,,,,26.26,0.425,2020,8,5,218,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-05 00:00:00,0,miami
45.4,-72.4,2291.792229378113, , ,,,,,,,,,26.26,0.425,2020,8,5,218,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-05 03:00:00,0,miami
46.7,-71.8,2443.4149424121956,35,1000,,,,,,,,,26.26,0.425,2020,8,5,218,1,92.9481473772582,8.0,92.9481473772582,8.0,92.9481473772582,8.0,2020-08-05 06:00:00,0,miami
25.4,-78.6,164.63673326927236,30,1007,29.799331665039062,0.4961471557617187,29.326082229614254,,,,,,25.89,0.296,2020,9,11,255,1,164.63673326927236,1.0,164.63673326927236,1.0,92.9481473772582,9.0,2020-09-11 18:00:00,0,miami
25.5,-79.0,122.9739010793544, , ,29.740333557128903,0.4087142944335937,29.326082229614254,,,,,,25.89,0.296,2020,9,11,255,1,122.9739010793544,2.0,122.9739010793544,2.0,92.9481473772582,10.0,2020-09-11 21:00:00,1,miami
25.6,-79.4,81.35882344690016,30,1004,29.72633171081543,0.434549331665039,29.326082229614254,,,,,,25.89,0.296,2020,9,12,256,1,81.35882344690016,3.0,81.35882344690016,3.0,81.35882344690016,11.0,2020-09-12 00:00:00,1,miami
25.6,-79.8,43.18393272832302, , ,29.65633201599121,0.3868904113769531,29.26882553100586,,,,,,25.89,0.296,2020,9,12,256,1,43.18393272832302,4.0,43.18393272832302,4.0,43.18393272832302,12.0,2020-09-12 03:00:00,1,miami
25.6,-80.2,17.99898725240172,30,1003,29.659332275390625,,29.26882553100586,,,,,,25.89,0.296,2020,9,12,256,1,17.99898725240172,5.0,17.99898725240172,5.0,17.99898725240172,13.0,2020-09-12 06:00:00,1,miami
25.5,-80.5,42.44385589273727, , ,,,29.461841583251953,,,,,,25.89,0.296,2020,9,12,256,1,17.99898725240172,6.0,17.99898725240172,6.0,17.99898725240172,14.0,2020-09-12 09:00:00,1,miami
25.5,-80.8,67.56191780647384,35,1003,,,29.461841583251953,,,,,,25.89,0.296,2020,9,12,256,1,17.99898725240172,7.0,17.99898725240172,7.0,17.99898725240172,15.0,2020-09-12 12:00:00,1,miami
25.5,-81.2,105.18055590882958, , ,30.044666290283203,0.5894145965576172,29.461841583251953,,,,,,25.89,0.296,2020,9,12,256,1,17.99898725240172,8.0,17.99898725240172,8.0,17.99898725240172,16.0,2020-09-12 15:00:00,1,miami
25.6,-81.6,142.25766449538938,35,1003,30.15566635131836,,29.538095474243164,,,,,,25.89,0.296,2020,9,12,256,1,17.99898725240172,9.0,17.99898725240172,9.0,17.99898725240172,17.0,2020-09-12 18:00:00,1,miami
25.8,-82.0,181.09838577899177, , ,30.208332061767575,0.7171554565429688,29.538095474243164,,,,,,25.89,0.296,2020,9,12,256,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-12 21:00:00,1,miami
26.0,-82.5,232.4301663260187,35,1003,30.14499855041504,0.7801322937011719,29.27743911743164,,,,,,25.89,0.296,2020,9,13,257,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-13 00:00:00,1,miami
26.3,-83.0,286.88800782234523, , ,29.893999099731445,0.6628532409667969,29.25796127319336,,,,,,25.89,0.296,2020,9,13,257,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-13 03:00:00,1,miami
26.7,-83.5,346.06074739129343,45,1001,29.562665939331055,0.4679698944091797,29.00971031188965,,,,,,25.89,0.296,2020,9,13,257,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-13 06:00:00,1,miami
27.0,-84.0,403.5452466156249, , ,29.26233291625977,0.2822761535644531,29.00971031188965,,,,,,25.89,0.296,2020,9,13,257,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-13 09:00:00,0,miami
27.2,-84.5,457.60755516360734,50,996,29.15633201599121,0.2078304290771484,28.88038444519043,,,,,,25.89,0.296,2020,9,13,257,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-13 12:00:00,0,miami
27.4,-85.0,511.6123857088572, , ,29.18033218383789,0.272491455078125,28.88038444519043,,,,,,25.89,0.296,2020,9,13,257,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-13 15:00:00,0,miami
27.6,-85.4,556.3017422008596,50,996,29.082332611083984,0.1980438232421875,28.88038444519043,,,,,,25.89,0.296,2020,9,13,257,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-13 18:00:00,0,miami
27.8,-85.7,591.8132121076577, , ,28.965665817260746,0.1011257171630859,28.936811447143555,,,,,,25.89,0.296,2020,9,13,257,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-13 21:00:00,0,miami
27.9,-86.0,623.3330196756698,50,996,28.900999069213867,0.0128688812255859,28.936811447143555,,,,,,25.89,0.296,2020,9,14,258,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-14 00:00:00,0,miami
28.1,-86.3,658.8821746606156, , ,28.79599952697754,-0.0606136322021484,28.80315589904785,,,,,,25.89,0.296,2020,9,14,258,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-14 03:00:00,0,miami
28.2,-86.5,681.2237515497919,55,996,28.696332931518555,-0.1625022888183593,28.808101654052734,,,,,,25.89,0.296,2020,9,14,258,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-14 06:00:00,0,miami
28.3,-86.7,703.556333791155, , ,28.583999633789062,-0.239776611328125,28.808101654052734,,,,,,25.89,0.296,2020,9,14,258,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-14 09:00:00,0,miami
28.4,-86.9,725.8791142872999,65,991,28.46699905395508,-0.3583431243896484,28.808101654052734,,,,,,25.89,0.296,2020,9,14,258,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-14 12:00:00,0,miami
28.5,-87.1,748.1913735789867, , ,28.392000198364254,-0.4353981018066406,28.808101654052734,,,,,,25.89,0.296,2020,9,14,258,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-14 15:00:00,0,miami
28.6,-87.3,770.4924670377468,75,986,28.42566680908203,-0.3650970458984375,28.808101654052734,,,,,,25.89,0.296,2020,9,14,258,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-14 18:00:00,0,miami
28.7,-87.5,792.7818142305943, , ,28.454999923706055,-0.3365020751953125,28.812898635864254,,,,,,25.89,0.296,2020,9,14,258,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-14 21:00:00,0,miami
28.7,-87.7,810.8281326891025,75,986,28.454999923706055,-0.3365020751953125,28.812898635864254,,,,,,25.89,0.296,2020,9,15,259,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-15 00:00:00,0,miami
28.7,-87.9,828.9522538493949, , ,28.4913330078125,-0.3009090423583984,28.812898635864254,,,,,,25.89,0.296,2020,9,15,259,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-15 03:00:00,0,miami
28.8,-88.0,842.1112025983903,70,984,28.50833320617676,-0.2372856140136718,28.812898635864254,,,,,,25.89,0.296,2020,9,15,259,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-15 06:00:00,0,miami
28.9,-88.1,855.3088701831033, , ,28.50833320617676,-0.2372856140136718,28.812898635864254,,,,,,25.89,0.296,2020,9,15,259,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-15 09:00:00,0,miami
29.0,-88.1,859.5743600543652,70,982,28.50833320617676,-0.2372856140136718,28.812898635864254,,,,,,25.89,0.296,2020,9,15,259,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-15 12:00:00,0,miami
29.1,-88.1,863.9611732443788, , ,28.461666107177734,-0.2400569915771484,28.65060043334961,,,,,,25.89,0.296,2020,9,15,259,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-15 15:00:00,0,miami
29.3,-88.1,873.0914038048517,70,981,28.399999618530273,-0.2578277587890625,28.65060043334961,,,,,,25.89,0.296,2020,9,15,259,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-15 18:00:00,1,miami
29.5,-88.1,882.68473091359, , ,28.399999618530273,-0.2578277587890625,28.65060043334961,,,,,,25.89,0.296,2020,9,15,259,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-15 21:00:00,1,miami
29.6,-88.0,879.0365488477102,75,975,25.925161361694336,-2.6818714141845703,28.65060043334961,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 00:00:00,1,miami
29.7,-88.0,884.1700599534377, , ,25.925161361694336,-2.6818714141845703,28.65060043334961,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 03:00:00,1,miami
29.9,-87.9,886.3499960089715,95,967,25.654516220092773,-2.91522216796875,28.65060043334961,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 06:00:00,1,miami
30.2,-87.7,886.8301006799484, , ,25.421611785888672,-3.117395401000977,28.414445877075195,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 09:00:00,1,miami
30.3,-87.7,892.7700762649758,95,965,,,28.414445877075195,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 09:45:00,1,miami
30.5,-87.6,896.9946458565345,85,967,,,28.414445877075195,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 12:00:00,1,miami
30.8,-87.4,900.737433540688, , ,,,28.562103271484375,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 15:00:00,1,miami
31.1,-87.2,906.2016403241618,60,982,,,,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 18:00:00,1,miami
31.4,-87.0,913.353507043868, , ,,,,,,,,,25.89,0.296,2020,9,16,260,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-16 21:00:00,1,miami
31.6,-86.7,907.6164154357048,35,994,,,,,,,,,25.89,0.296,2020,9,17,261,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-17 00:00:00,1,miami
31.8,-86.4,903.4182025061426, , ,,,,,,,,,25.89,0.296,2020,9,17,261,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-17 03:00:00,1,miami
32.1,-86.1,909.1789238171268,30,1000,,,,,,,,,25.89,0.296,2020,9,17,261,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-17 06:00:00,1,miami
32.3,-85.7,902.6118125242627, , ,,,,,,,,,25.89,0.296,2020,9,17,261,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-17 09:00:00,0,miami
32.6,-85.2,902.2218396224928,30,1003,,,,,,,,,25.89,0.296,2020,9,17,261,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-17 12:00:00,0,miami
32.9,-84.5,896.654917364111, , ,,,,,,,,,25.89,0.296,2020,9,17,261,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-17 15:00:00,0,miami
33.2,-83.8,897.6282391049357,30,1004,,,,,,,,,25.89,0.296,2020,9,17,261,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-17 18:00:00,0,miami
33.5,-83.1,905.0749734858892, , ,,,,,,,,,25.89,0.296,2020,9,17,261,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-17 21:00:00,0,miami
33.7,-82.3,905.7938240794376,30,1004,,,,,,,,,25.89,0.296,2020,9,18,262,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-18 00:00:00,0,miami
33.9,-81.5,913.6645353147233, , ,,,,,,,,,25.89,0.296,2020,9,18,262,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-18 03:00:00,0,miami
34.1,-80.8,929.0206962588032,30,1005,,,,,,,,,25.89,0.296,2020,9,18,262,1,17.99898725240172,10.0,17.99898725240172,10.0,17.99898725240172,18.0,2020-09-18 06:00:00,0,miami
14.9,-72.4,1454.5884322309369,30,1006,28.957666397094727,0.040506362915039,28.904611587524418,,,,,,25.46,0.289,2020,10,31,305,1,1454.5884322309369,0.0,1454.5884322309369,0.0,17.99898725240172,18.0,2020-10-31 18:00:00,0,miami
14.9,-73.0,1420.7521086161908, , ,28.98099899291992,0.0515270233154296,28.91663932800293,,,,,,25.46,0.289,2020,10,31,305,1,1420.7521086161908,0.0,1420.7521086161908,0.0,17.99898725240172,18.0,2020-10-31 21:00:00,0,miami
14.9,-73.6,1388.8961726774562,35,1005,28.93666648864746,0.4060134887695312,28.55542755126953,,,,,,25.28,0.113,2020,11,1,306,1,1388.8961726774562,0.0,1388.8961726774562,0.0,17.99898725240172,18.0,2020-11-01 00:00:00,0,miami
14.9,-74.3,1354.4204494690389, , ,29.018999099731445,0.4579925537109375,28.55542755126953,,,,,,25.28,0.113,2020,11,1,306,1,1354.4204494690389,0.0,1354.4204494690389,0.0,17.99898725240172,18.0,2020-11-01 03:00:00,0,miami
14.9,-75.1,1318.8435592911692,35,1005,29.04366683959961,0.4591331481933594,28.58797836303711,,,,,,25.28,0.113,2020,11,1,306,1,1318.8435592911692,0.0,1318.8435592911692,0.0,17.99898725240172,18.0,2020-11-01 06:00:00,0,miami
14.9,-75.9,1287.6692549623808, , ,28.946332931518555,0.3531055450439453,28.58631134033203,,,,,,25.28,0.113,2020,11,1,306,1,1287.6692549623808,0.0,1287.6692549623808,0.0,17.99898725240172,18.0,2020-11-01 09:00:00,0,miami
14.9,-76.7,1261.2248120537738,40,1002,28.8626651763916,0.2620391845703125,28.59095573425293,,,,,,25.28,0.113,2020,11,1,306,1,1261.2248120537738,0.0,1261.2248120537738,0.0,17.99898725240172,18.0,2020-11-01 12:00:00,0,miami
14.9,-77.5,1239.8135722245447, , ,28.817665100097656,0.2068748474121093,28.607269287109375,,,,,,25.28,0.113,2020,11,1,306,1,1239.8135722245447,0.0,1239.8135722245447,0.0,17.99898725240172,18.0,2020-11-01 15:00:00,0,miami
14.9,-78.2,1225.416896965697,50,992,29.0,0.3862953186035156,28.607269287109375,,,,,,25.28,0.113,2020,11,1,306,1,1225.416896965697,0.0,1225.416896965697,0.0,17.99898725240172,18.0,2020-11-01 18:00:00,0,miami
14.9,-78.8,1216.4164660336212, , ,29.126665115356445,0.5192127227783203,28.59845733642578,,,,,,25.28,0.113,2020,11,1,306,1,1216.4164660336212,0.0,1216.4164660336212,0.0,17.99898725240172,18.0,2020-11-01 21:00:00,0,miami
14.9,-79.4,1210.5724673984637,60,988,29.043333053588867,0.4527244567871094,28.59845733642578,,,,,,25.28,0.113,2020,11,2,307,1,1210.5724673984637,0.0,1210.5724673984637,0.0,17.99898725240172,18.0,2020-11-02 00:00:00,0,miami
14.9,-79.9,1208.147480044783, , ,28.909332275390625,0.339792251586914,28.551618576049805,,,,,,25.28,0.113,2020,11,2,307,1,1208.147480044783,0.0,1208.147480044783,0.0,17.99898725240172,18.0,2020-11-02 03:00:00,0,miami
14.9,-80.4,1207.960189070565,70,982,28.724666595458984,0.1804580688476562,28.551618576049805,,,,,,25.28,0.113,2020,11,2,307,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-02 06:00:00,0,miami
14.9,-80.8,1209.422615494612, , ,28.704999923706055,0.1875438690185547,28.50079345703125,,,,,,25.28,0.113,2020,11,2,307,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-02 09:00:00,0,miami
14.8,-81.2,1223.3936253019249,90,972,28.693666458129883,0.2009811401367187,28.50079345703125,,,,,,25.28,0.113,2020,11,2,307,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-02 12:00:00,0,miami
14.8,-81.6,1227.665094812692, , ,28.628332138061523,0.2079811096191406,28.36556053161621,,,,,,25.28,0.113,2020,11,2,307,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-02 15:00:00,0,miami
14.7,-82.0,1244.3263109514255,115,948,28.51099967956543,0.1739234924316406,28.36556053161621,,,,,,25.28,0.113,2020,11,2,307,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-02 18:00:00,0,miami
14.5,-82.3,1271.3532481455895, , ,28.444332122802734,0.1680736541748047,28.36556053161621,,,,,,25.28,0.113,2020,11,2,307,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-02 21:00:00,0,miami
14.3,-82.5,1296.9887651209958,130,929,28.333999633789062,0.1194725036621093,28.121458053588867,,,,,,25.28,0.113,2020,11,3,308,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-03 00:00:00,0,miami
14.1,-82.7,1322.838160301812, , ,28.354000091552734,0.1364097595214843,28.121458053588867,,,,,,25.28,0.113,2020,11,3,308,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-03 03:00:00,0,miami
14.0,-82.9,1338.002857715578,130,922,28.31366539001465,0.1575584411621093,28.12525749206543,,,,,,25.28,0.113,2020,11,3,308,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-03 06:00:00,0,miami
13.8,-83.0,1361.9887452281323, , ,28.26999855041504,,28.12525749206543,,,,,,25.28,0.113,2020,11,3,308,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-03 09:00:00,0,miami
13.6,-83.1,1385.999578654319,125,936,28.329999923706055,,28.12525749206543,,,,,,25.28,0.113,2020,11,3,308,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-03 12:00:00,0,miami
13.6,-83.2,1388.3249879273828, , ,28.329999923706055,,28.12525749206543,,,,,,25.28,0.113,2020,11,3,308,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-03 15:00:00,0,miami
13.7,-83.3,1379.8940408503177,120,940,28.312332153320312,,28.12525749206543,,,,,,25.28,0.113,2020,11,3,308,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-03 18:00:00,0,miami
13.8,-83.5,1374.1631201188293,120,940,,,,,,,,,25.28,0.113,2020,11,3,308,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-03 21:00:00,0,miami
13.8,-83.7,1379.5555040627678,95,965,,,,,,,,,25.28,0.113,2020,11,4,309,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-04 00:00:00,0,miami
13.8,-84.0,1388.1932963794836, , ,,,,,,,,,25.28,0.113,2020,11,4,309,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-04 03:00:00,0,miami
13.8,-84.3,1397.4791918418466,70,980,,,,,,,,,25.28,0.113,2020,11,4,309,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-04 06:00:00,0,miami
13.8,-84.6,1407.400332741264, , ,,,,,,,,,25.28,0.113,2020,11,4,309,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-04 09:00:00,0,miami
13.8,-84.9,1417.9433535856383,50,993,,,,,,,,,25.28,0.113,2020,11,4,309,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-04 12:00:00,0,miami
13.8,-85.1,1425.310725213204, , ,,,,,,,,,25.28,0.113,2020,11,4,309,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-04 15:00:00,0,miami
13.9,-85.4,1426.5152746403155,40,998,,,,,,,,,25.28,0.113,2020,11,4,309,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-04 18:00:00,0,miami
13.9,-85.7,1438.7287699430096, , ,,,,,,,,,25.28,0.113,2020,11,4,309,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-04 21:00:00,0,miami
14.0,-86.0,1441.347114182329,30,1002,,,,,,,,,25.28,0.113,2020,11,5,310,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-05 00:00:00,0,miami
14.1,-86.3,1444.709088919947, , ,,,,,,,,,25.28,0.113,2020,11,5,310,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-05 03:00:00,0,miami
14.2,-86.7,1453.6438425330575,25,1006,,,,,,,,,25.28,0.113,2020,11,5,310,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-05 06:00:00,0,miami
14.3,-87.1,1463.7741692514244, , ,,,,,,,,,25.28,0.113,2020,11,5,310,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-05 09:00:00,0,miami
14.5,-87.5,1465.4490362588508,25,1005,,,,,,,,,25.28,0.113,2020,11,5,310,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-05 12:00:00,0,miami
14.9,-87.7,1438.3570260356323, , ,,,,,,,,,25.28,0.113,2020,11,5,310,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-05 15:00:00,0,miami
15.3,-87.8,1406.5267794961185,30,1005,,,28.12082862854004,,,,,,25.28,0.113,2020,11,5,310,1,1207.960189070565,0.0,1207.960189070565,0.0,17.99898725240172,18.0,2020-11-05 18:00:00,0,miami
